,value_factor,rho,p_val,no_items,no_pos,no_prop,p_bonferonni
270,1.0017169933843952,0.9852941176470588,3.836719544768076e-12,17.0,16.0,2.0,3.836719544768076e-09
271,0.9977577629106918,0.6823529411764706,0.0035879704117567223,24.0,16.0,4.0,3.5879704117567224
272,0.992808266690463,0.9151515151515152,0.0002044724061488323,12.0,10.0,3.0,0.20447240614883228
273,1.0038824288794326,0.9692307692307693,1.1465229425475097e-08,18.0,14.0,2.0,1.1465229425475098e-05
274,1.0039796677099855,0.9529411764705882,1.2096579348829016e-08,17.0,16.0,4.0,1.2096579348829016e-05
275,1.0151741111669208,0.9571428571428571,2.2736751556259742e-08,21.0,15.0,3.0,2.273675155625974e-05
276,1.0009563523594427,0.9560439560439561,3.365097276351456e-07,17.0,13.0,4.0,0.0003365097276351456
277,1.0000095723111908,0.9964912280701754,9.285165080058482e-20,24.0,19.0,2.0,9.285165080058481e-17
278,1.0010425649788302,0.932142857142857,4.2412182315433434e-07,19.0,15.0,2.0,0.0004241218231543343
279,0.9989403438030229,0.8363636363636365,0.0013331850799508562,17.0,11.0,3.0,1.3331850799508562
280,1.0134724882358066,0.6264189886480908,0.005410032721793988,22.0,18.0,3.0,5.410032721793987
281,1.006061006444173,0.881818181818182,0.0003301688021839005,13.0,11.0,3.0,0.3301688021839005
282,1.0014228416634556,0.9725274725274725,2.6191330438273957e-08,15.0,13.0,4.0,2.6191330438273956e-05
283,0.9831875399062443,0.8368421052631579,7.945754181709547e-06,23.0,19.0,3.0,0.007945754181709546
284,1.0124191326372454,0.9035714285714285,3.880504128799775e-06,20.0,15.0,2.0,0.0038805041287997754
285,0.9995884056758481,0.9818181818181818,8.403066433955246e-08,16.0,11.0,2.0,8.403066433955245e-05
286,1.0001579967598384,0.9515151515151514,2.279854920641689e-05,13.0,10.0,3.0,0.022798549206416892
287,1.0081047878057525,0.7671568627450981,0.0003257216584351613,25.0,17.0,4.0,0.32572165843516127
288,1.0113677610343728,0.8846153846153846,5.9057452171910124e-05,16.0,13.0,2.0,0.05905745217191012
289,1.0038730207758393,0.9649122807017543,2.6387737136486036e-11,21.0,19.0,3.0,2.6387737136486035e-08
290,0.9963866477845502,0.8787878787878788,0.0008138621117322101,15.0,10.0,2.0,0.8138621117322101
291,1.003530890299907,0.9587203302373581,3.723709451215546e-10,25.0,18.0,2.0,3.723709451215546e-07
292,1.0027802857107666,0.9669762641898865,6.412439256727504e-11,25.0,18.0,4.0,6.412439256727504e-08
293,0.9961898839838125,0.8373626373626375,0.00018639737783200425,19.0,14.0,3.0,0.18639737783200425
294,1.013598554730428,0.8461538461538461,0.00013625614917754875,21.0,14.0,4.0,0.13625614917754875
295,1.0025385589192732,0.9892857142857142,2.9989342571550623e-12,17.0,15.0,2.0,2.9989342571550625e-09
296,1.0036429550112957,0.9803921568627453,5.40869606994842e-12,18.0,17.0,3.0,5.40869606994842e-09
297,1.0016015529869013,0.9824561403508772,7.735589908885873e-14,23.0,19.0,3.0,7.735589908885872e-11
298,0.9954284439229995,0.9790209790209792,3.0898013985487064e-08,13.0,12.0,4.0,3.0898013985487066e-05
299,1.0,1.0,0.0,13.0,12.0,2.0,0.0
300,0.9798479505208542,0.6703296703296703,0.012166220319952023,17.0,13.0,4.0,12.166220319952023
301,1.0009657855037752,0.9472527472527472,2.7738827125448025e-07,20.0,14.0,4.0,0.00027738827125448024
302,1.0011678318586452,0.9950980392156863,1.7220637266386493e-16,22.0,17.0,2.0,1.7220637266386493e-13
303,0.9992970094032779,0.6127450980392157,0.008919495078273144,26.0,17.0,3.0,8.919495078273144
304,1.0008619865938377,0.9181818181818183,6.661451941355563e-05,15.0,11.0,3.0,0.06661451941355563
305,0.9997506978125995,0.9917440660474718,1.0575341096645975e-15,25.0,18.0,4.0,1.0575341096645975e-12
306,1.004420492032906,0.9140350877192982,4.50061446114764e-08,23.0,19.0,4.0,4.50061446114764e-05
307,1.0029652165090084,0.8504901960784315,1.5217270129720005e-05,23.0,17.0,4.0,0.015217270129720005
308,1.001011481219639,0.9818181818181818,8.403066433955246e-08,15.0,11.0,3.0,8.403066433955245e-05
309,0.9998807917731762,0.5933952528379773,0.00943261527195847,26.0,18.0,4.0,9.43261527195847
310,1.012774961747226,0.8210526315789475,1.6458315542988976e-05,26.0,19.0,4.0,0.016458315542988974
311,1.000066650750958,0.9941176470588234,6.4339974884469385e-15,21.0,16.0,2.0,6.4339974884469384e-12
312,1.0,1.0,0.0,13.0,12.0,2.0,0.0
313,1.0008293286184153,0.9912280701754386,2.200851783163643e-16,24.0,19.0,3.0,2.200851783163643e-13
314,0.9996062048019615,0.9958720330237358,4.184524393267239e-18,27.0,18.0,3.0,4.184524393267239e-15
315,1.0068074609905928,0.9393939393939393,5.484052998513666e-05,14.0,10.0,2.0,0.05484052998513666
316,1.0121012214069793,0.8681318681318682,5.6798189086915105e-05,17.0,14.0,2.0,0.056798189086915106
317,1.0037062894035305,0.9785714285714284,2.64545601239875e-10,18.0,15.0,2.0,2.64545601239875e-07
318,1.0094623310565873,0.3216783216783217,0.30790987618065263,17.0,12.0,2.0,307.90987618065265
319,1.0066665871685647,0.9868131868131869,7.379504109330886e-11,16.0,14.0,3.0,7.379504109330887e-08
320,1.0022538812981256,0.9690402476780186,3.851406014182882e-11,26.0,18.0,2.0,3.851406014182882e-08
321,1.0010720195703953,0.9714285714285713,1.6870764886091287e-09,16.0,15.0,4.0,1.6870764886091287e-06
322,1.0072370078426802,0.7107142857142856,0.002978994886802742,22.0,15.0,3.0,2.978994886802742
323,1.0038577050737245,0.945054945054945,1.1239312789557584e-06,18.0,13.0,4.0,0.0011239312789557583
324,1.000949584141647,0.9857142857142854,1.92909487460678e-11,21.0,15.0,3.0,1.9290948746067798e-08
325,1.0008748970386236,0.985294117647059,6.341615043472023e-13,20.0,17.0,4.0,6.341615043472023e-10
326,1.0006187082603017,0.9950980392156863,1.7220637266386493e-16,23.0,17.0,2.0,1.7220637266386493e-13
327,1.0101435054759316,0.9690402476780186,3.851406014182882e-11,21.0,18.0,2.0,3.851406014182882e-08
328,1.0020606930829536,0.9035714285714285,3.880504128799775e-06,22.0,15.0,3.0,0.0038805041287997754
329,0.9193957915851637,0.07878787878787878,0.8287173946974606,14.0,10.0,4.0,828.7173946974607
330,1.0000011063083136,0.9731682146542827,1.2418823458351716e-11,26.0,18.0,2.0,1.2418823458351716e-08
331,0.9778978313580046,0.5989010989010989,0.030554114172937866,20.0,13.0,4.0,30.554114172937865
332,1.0009855541388855,0.9649122807017543,1.0347287642285863e-10,27.0,18.0,2.0,1.0347287642285864e-07
333,1.007053077704931,0.9509803921568628,4.79175684831834e-09,21.0,17.0,4.0,4.79175684831834e-06
334,0.9856358850014174,0.6175824175824175,0.018604674280708423,19.0,14.0,4.0,18.604674280708423
335,1.0000417155951902,0.9945054945054945,3.909411051466979e-12,15.0,13.0,2.0,3.909411051466979e-09
336,1.0030644379996574,0.9842105263157893,3.177817784867256e-14,27.0,19.0,2.0,3.1778177848672555e-11
337,0.9981946406109423,0.9340659340659341,1.0279787693084366e-06,19.0,14.0,4.0,0.0010279787693084365
338,1.0088303684055515,0.9818181818181818,8.403066433955246e-08,12.0,11.0,3.0,8.403066433955245e-05
339,1.0026293969253093,0.9823529411764707,1.3641238342610768e-11,21.0,16.0,2.0,1.3641238342610768e-08
340,0.9987944571931036,0.7727272727272727,0.005299487178643863,14.0,11.0,4.0,5.299487178643863
341,0.9991649523301372,0.8857142857142855,1.1199821851208484e-05,20.0,15.0,3.0,0.011199821851208484
342,1.0072182576437085,0.9120879120879121,1.3975552674444554e-05,16.0,13.0,2.0,0.013975552674444554
343,1.0021743349698473,0.7912280701754386,5.472940023200308e-05,28.0,19.0,4.0,0.05472940023200308
344,0.9949142430427681,0.9294117647058824,1.940118948103668e-07,19.0,16.0,4.0,0.00019401189481036682
345,1.0097703376244245,0.8626373626373626,0.00014744785947619764,19.0,13.0,3.0,0.14744785947619762
346,1.0013701299601594,0.9917440660474718,1.0575341096645975e-15,24.0,18.0,4.0,1.0575341096645975e-12
347,1.0038738498419824,0.9926470588235295,3.578273822703326e-15,23.0,17.0,3.0,3.578273822703326e-12
348,1.0,0.9999999999999999,6.646897422032013e-64,14.0,10.0,3.0,6.646897422032013e-61
349,1.0036276771590626,0.9730392156862747,5.76923067840225e-11,22.0,17.0,4.0,5.76923067840225e-08
350,0.9686543571552396,0.8181818181818182,0.0038149200825507135,12.0,10.0,4.0,3.8149200825507137
351,1.0136814522451978,0.9175824175824175,9.906225317564678e-06,14.0,13.0,2.0,0.009906225317564679
352,0.9908963582086745,0.5470588235294118,0.028301087242108842,23.0,16.0,4.0,28.301087242108842
353,1.0000210833479675,0.9964285714285712,2.4159793199703443e-15,21.0,15.0,2.0,2.4159793199703444e-12
354,1.0003280432249078,0.9958720330237358,4.184524393267239e-18,22.0,18.0,2.0,4.184524393267239e-15
355,1.0017148572951378,0.8791208791208791,7.54456235935913e-05,16.0,13.0,4.0,0.07544562359359129
356,1.0011502862678852,0.8602941176470589,9.427383759906555e-06,24.0,17.0,2.0,0.009427383759906555
357,1.005361462108408,0.9151515151515152,0.0002044724061488323,13.0,10.0,4.0,0.20447240614883228
358,1.0135003909127107,0.4535714285714285,0.08948590014302728,20.0,15.0,3.0,89.48590014302728
359,1.0000375575472424,0.9725274725274725,2.6191330438273957e-08,19.0,13.0,4.0,2.6191330438273956e-05
360,0.9919130970170684,0.8181818181818183,0.0011431050868040604,16.0,12.0,3.0,1.1431050868040604
361,0.9899493501745787,0.6713286713286714,0.016831456186893395,17.0,12.0,2.0,16.831456186893394
362,1.0151209488983983,0.0,1.0,16.0,11.0,2.0,1000.0
363,0.9814585703802714,0.7272727272727274,0.007355028857805126,13.0,12.0,3.0,7.355028857805126
364,1.014480912961556,0.9315789473684211,6.8716449563255465e-09,20.0,19.0,2.0,6.8716449563255465e-06
365,0.9996300916445926,0.6791208791208792,0.007562257031145479,16.0,14.0,3.0,7.562257031145479
366,1.0062531561133987,0.9596491228070174,8.502425115286678e-11,25.0,19.0,2.0,8.502425115286678e-08
367,0.987833470107877,0.3916083916083916,0.2080634636953532,17.0,12.0,4.0,208.0634636953532
368,1.0002062715644944,0.9945054945054945,3.909411051466979e-12,19.0,13.0,2.0,3.909411051466979e-09
369,1.001794482983185,0.9868131868131869,7.379504109330886e-11,15.0,14.0,4.0,7.379504109330887e-08
370,1.0062250591671016,0.9529411764705882,1.2096579348829016e-08,19.0,16.0,3.0,1.2096579348829016e-05
371,1.0253542616573557,0.6735294117647058,0.0042327392484605075,23.0,16.0,2.0,4.232739248460508
372,1.0069920705638982,0.8,3.9238561936082586e-05,27.0,19.0,3.0,0.039238561936082585
373,1.0037686905098366,0.9911764705882352,1.090829151044044e-13,24.0,16.0,3.0,1.090829151044044e-10
374,0.9991869791912872,0.8811188811188813,0.00015267406467669873,17.0,12.0,4.0,0.15267406467669872
375,1.007517008260768,0.7714285714285712,0.0007568751073803471,18.0,15.0,4.0,0.7568751073803471
376,1.0038738678359784,0.9580419580419581,9.5435818268384e-07,17.0,12.0,2.0,0.00095435818268384
377,1.007340462576134,0.28181818181818186,0.4011448979604785,12.0,11.0,4.0,401.1448979604785
378,1.0078463279652379,0.9735294117647059,2.276897655666222e-10,20.0,16.0,4.0,2.2768976556662218e-07
379,1.007580695227354,0.9440559440559443,3.9272610809659444e-06,17.0,12.0,4.0,0.0039272610809659445
380,1.007071159739922,0.9362745098039217,3.2834187890278755e-08,22.0,17.0,3.0,3.283418789027875e-05
381,1.002069812568425,0.9470588235294116,2.715731165956679e-08,22.0,16.0,2.0,2.715731165956679e-05
382,1.0039545337009863,0.977296181630547,3.3060534468874615e-12,22.0,18.0,3.0,3.3060534468874617e-09
383,0.9670780489874736,0.6,0.06668799999999996,14.0,10.0,3.0,66.68799999999996
384,1.0118372955924666,0.9029411764705882,1.677724370594156e-06,18.0,16.0,2.0,0.001677724370594156
385,1.005508760361152,0.9421052631578948,1.7223836464188943e-09,21.0,19.0,3.0,1.7223836464188944e-06
386,1.000724471482025,0.9272727272727275,3.973774256558543e-05,13.0,11.0,4.0,0.03973774256558543
387,1.0003131638875298,0.9705882352941176,4.723401127287032e-10,22.0,16.0,4.0,4.7234011272870323e-07
388,0.9829629551923046,0.8060606060606059,0.004862061101964606,11.0,10.0,4.0,4.862061101964606
389,0.9936199165925093,0.9,0.00015997142806871369,12.0,11.0,4.0,0.15997142806871367
390,1.0042404235874145,0.8186813186813187,0.0006209883849300375,17.0,13.0,4.0,0.6209883849300375
391,1.0,1.0,0.0,19.0,17.0,3.0,0.0
392,0.999935567029423,0.9780219780219779,7.757814031393615e-09,19.0,13.0,4.0,7.757814031393615e-06
393,1.0075457514186617,0.9370629370629372,6.99316495321054e-06,17.0,12.0,2.0,0.00699316495321054
394,0.9993892723248777,0.9945054945054945,3.909411051466979e-12,16.0,13.0,3.0,3.909411051466979e-09
395,1.0,1.0,0.0,19.0,13.0,2.0,0.0
396,1.004770331243105,0.982142857142857,8.15733350897873e-11,18.0,15.0,2.0,8.15733350897873e-08
397,0.9995473014083116,0.9852941176470588,3.836719544768076e-12,18.0,16.0,2.0,3.836719544768076e-09
398,1.0104452838202904,0.8391608391608393,0.0006428259886278202,16.0,12.0,2.0,0.6428259886278203
399,1.0007704393858772,0.990909090909091,3.762571807085399e-09,14.0,11.0,2.0,3.762571807085399e-06
400,1.0035700265641787,0.9835164835164836,1.611214573209521e-09,20.0,13.0,3.0,1.611214573209521e-06
401,1.0083257903617193,0.9298245614035088,2.3692560041968578e-08,24.0,18.0,3.0,2.3692560041968576e-05
402,1.00850443166444,0.9720279720279721,1.2868115751495013e-07,16.0,12.0,2.0,0.00012868115751495012
403,1.0,1.0,0.0,15.0,13.0,4.0,0.0
404,1.0031291635632749,0.9794117647058824,3.982009789755264e-11,18.0,16.0,3.0,3.9820097897552636e-08
405,1.002661631220204,0.9793601651186791,1.552323229912875e-12,23.0,18.0,3.0,1.552323229912875e-09
406,1.0023063951685405,0.987719298245614,3.79790243650229e-15,24.0,19.0,3.0,3.7979024365022905e-12
407,1.0014019477215903,0.976470588235294,1.0061504401171986e-10,23.0,16.0,2.0,1.0061504401171986e-07
408,0.9835939854194058,0.9736263736263736,4.5902787925115095e-09,19.0,14.0,3.0,4.59027879251151e-06
409,0.9996068495257466,0.8727272727272729,0.00045461505140964044,15.0,11.0,4.0,0.4546150514096404
410,1.0010436224135948,0.7107843137254903,0.001382391202690408,25.0,17.0,4.0,1.382391202690408
411,1.0,1.0,0.0,23.0,19.0,3.0,0.0
412,0.9980531563735514,0.8678571428571429,2.7518063955129248e-05,18.0,15.0,3.0,0.02751806395512925
413,0.995130835053714,0.9877450980392157,1.6270834281737186e-13,18.0,17.0,4.0,1.6270834281737186e-10
414,1.0162137796642299,0.9140350877192982,4.50061446114764e-08,23.0,19.0,3.0,4.50061446114764e-05
415,1.0,1.0,0.0,15.0,11.0,2.0,0.0
416,0.9949309417142516,0.9035714285714285,3.880504128799775e-06,19.0,15.0,4.0,0.0038805041287997754
417,1.0030635673870456,0.9280701754385964,1.0385054272333297e-08,25.0,19.0,4.0,1.0385054272333297e-05
418,1.0182990358831518,0.6181818181818182,0.042645569805326695,16.0,11.0,4.0,42.645569805326694
419,1.0002786694489088,0.9964912280701754,9.285165080058482e-20,20.0,19.0,2.0,9.285165080058481e-17
420,1.0007746858645348,0.9852941176470588,3.836719544768076e-12,17.0,16.0,3.0,3.836719544768076e-09
421,1.013604612290183,0.9181818181818183,6.661451941355563e-05,12.0,11.0,2.0,0.06661451941355563
422,1.007739030980341,0.982142857142857,8.15733350897873e-11,16.0,15.0,3.0,8.15733350897873e-08
423,1.015838522041005,0.7735294117647058,0.0004393556517117217,18.0,16.0,3.0,0.4393556517117217
424,1.004127683639069,0.9690402476780186,3.851406014182882e-11,20.0,18.0,2.0,3.851406014182882e-08
425,1.0002704496806378,0.9999999999999999,6.646897422032013e-64,13.0,10.0,2.0,6.646897422032013e-61
426,1.0074239058978223,0.9362745098039217,3.2834187890278755e-08,18.0,17.0,2.0,3.283418789027875e-05
427,1.000388213053669,0.9790209790209792,3.0898013985487064e-08,17.0,12.0,3.0,3.0898013985487066e-05
428,1.0008314961045388,0.9964912280701754,9.285165080058482e-20,25.0,19.0,3.0,9.285165080058481e-17
429,1.0039746238762703,0.9230769230769231,1.8621951098680987e-05,17.0,12.0,4.0,0.018621951098680988
430,1.0105544055104487,0.8929824561403509,2.691283351047668e-07,22.0,19.0,4.0,0.0002691283351047668
431,1.005168554582056,0.9648351648351648,2.5304057544450237e-08,17.0,14.0,3.0,2.5304057544450237e-05
432,1.000944053732408,0.9950980392156863,1.7220637266386493e-16,18.0,17.0,3.0,1.7220637266386493e-13
433,0.9908034392921437,0.9249999999999998,7.987462113818468e-07,23.0,15.0,4.0,0.0007987462113818468
434,1.0058715534829523,0.9649122807017543,2.6387737136486036e-11,26.0,19.0,2.0,2.6387737136486035e-08
435,0.9990610021298304,0.9731682146542827,1.2418823458351716e-11,22.0,18.0,4.0,1.2418823458351716e-08
436,0.9995069416808215,0.7212121212121211,0.018573155089460208,14.0,10.0,4.0,18.573155089460208
437,0.9994092333249918,0.9385964912280702,2.8060642945152663e-09,26.0,19.0,4.0,2.8060642945152662e-06
438,1.0023209048799593,0.9878787878787878,9.307459988955517e-08,14.0,10.0,3.0,9.307459988955517e-05
439,1.0007952819183166,0.9912087912087912,6.540154944134387e-12,21.0,14.0,2.0,6.540154944134387e-09
440,1.0026412140544674,0.9370629370629372,6.99316495321054e-06,14.0,12.0,2.0,0.00699316495321054
441,1.007000375597104,0.8864809081527348,9.65676574451126e-07,22.0,18.0,3.0,0.000965676574451126
442,0.984617311136581,0.9030303030303028,0.00034361219776328223,14.0,10.0,3.0,0.3436121977632822
443,1.0036235353545184,0.9911764705882352,1.090829151044044e-13,17.0,16.0,2.0,1.090829151044044e-10
444,0.9974945974196214,0.9676470588235294,9.132894807195552e-10,20.0,16.0,3.0,9.132894807195552e-07
445,1.0024797459925783,0.9516483516483516,1.661613698567939e-07,17.0,14.0,4.0,0.0001661613698567939
446,0.9991280819143501,0.8131868131868131,0.0007236077236996977,19.0,13.0,3.0,0.7236077236996977
447,0.9921800807429398,0.877450980392157,3.71678490515902e-06,25.0,17.0,4.0,0.00371678490515902
448,1.0001781431278303,0.9714285714285713,1.6870764886091287e-09,23.0,15.0,2.0,1.6870764886091287e-06
449,1.0009065461266118,0.8272727272727273,0.001676973896452378,15.0,11.0,4.0,1.6769738964523782
450,1.0016927571778693,0.6818181818181819,0.020842853610945056,12.0,11.0,2.0,20.842853610945056
451,0.9943830675121744,0.6882352941176471,0.0032039086143957423,23.0,16.0,4.0,3.2039086143957425
452,1.0022037336838587,0.7928571428571427,0.0004220771851923507,23.0,15.0,3.0,0.4220771851923507
453,1.0002031408355936,0.9505494505494506,6.363704773478595e-07,18.0,13.0,4.0,0.0006363704773478595
454,0.9991114936606734,0.9370629370629372,6.99316495321054e-06,16.0,12.0,2.0,0.00699316495321054
455,0.9969265352344843,0.9749999999999999,7.14370596522927e-10,21.0,15.0,3.0,7.143705965229271e-07
456,0.9898930445087186,0.9636363636363637,1.852039864070312e-06,13.0,11.0,4.0,0.001852039864070312
457,1.005368792823643,0.9720279720279721,1.2868115751495013e-07,13.0,12.0,2.0,0.00012868115751495012
458,1.0137575456388825,0.9298245614035087,8.470122190291055e-09,23.0,19.0,2.0,8.470122190291055e-06
459,0.9973051376128417,0.9235294117647058,3.3439000100406954e-07,21.0,16.0,4.0,0.00033439000100406955
460,1.0046089097259683,0.9780219780219779,7.757814031393615e-09,16.0,13.0,3.0,7.757814031393615e-06
461,1.006453954536726,0.985294117647059,6.341615043472023e-13,20.0,17.0,3.0,6.341615043472023e-10
462,1.002668069069708,0.9684210526315788,1.09055586677185e-11,22.0,19.0,4.0,1.0905558667718501e-08
463,1.012531553868129,0.9785714285714284,2.64545601239875e-10,20.0,15.0,2.0,2.64545601239875e-07
464,1.0028235526395863,0.9701754385964911,6.748959468606627e-12,28.0,19.0,2.0,6.748959468606627e-09
465,0.9943176211503306,0.7274725274725276,0.00319061631898815,19.0,14.0,3.0,3.19061631898815
466,1.0096850437118647,0.9428571428571427,1.4247676947645743e-07,20.0,15.0,3.0,0.00014247676947645743
467,0.9796692124368916,0.5727272727272729,0.06554305260101842,16.0,11.0,4.0,65.54305260101842
468,1.0,0.9999999999999999,6.646897422032013e-64,15.0,10.0,2.0,6.646897422032013e-61
469,1.0053922827783943,0.9636363636363637,1.852039864070312e-06,14.0,11.0,3.0,0.001852039864070312
470,1.0036571712866107,0.8945054945054945,1.579830848680049e-05,18.0,14.0,2.0,0.01579830848680049
471,1.0,0.9999999999999999,6.646897422032013e-64,15.0,10.0,2.0,6.646897422032013e-61
472,0.996924158024174,0.9571428571428571,2.2736751556259742e-08,17.0,15.0,2.0,2.273675155625974e-05
473,0.9995355898946306,0.8406593406593407,0.00031907124069371434,20.0,13.0,3.0,0.31907124069371434
474,1.0002577307977736,0.9789473684210527,3.6006418847130656e-13,23.0,19.0,3.0,3.600641884713066e-10
475,0.9703115427406086,0.7818181818181817,0.007547007781067878,15.0,10.0,4.0,7.547007781067878
476,1.0006412046681734,0.9560439560439561,3.365097276351456e-07,16.0,13.0,2.0,0.0003365097276351456
477,1.0023312690299762,0.9999999999999999,6.646897422032013e-64,15.0,10.0,3.0,6.646897422032013e-61
478,0.9949329139452229,0.7272727272727273,0.011204967253592057,17.0,11.0,3.0,11.204967253592057
479,1.0,1.0,0.0,13.0,11.0,4.0,0.0
480,0.9995109884789073,0.954592363261094,7.878415255888488e-10,23.0,18.0,4.0,7.878415255888488e-07
481,1.0228013572210026,0.7727272727272727,0.005299487178643863,13.0,11.0,3.0,5.299487178643863
482,1.015775354430526,0.8647058823529412,1.544234049652656e-05,24.0,16.0,2.0,0.015442340496526558
483,0.9940371209588376,0.9068627450980394,5.182872510350787e-07,22.0,17.0,4.0,0.0005182872510350787
484,0.9998638907273388,0.9300699300699302,1.170222792865967e-05,17.0,12.0,3.0,0.011702227928659669
485,0.9989487624210701,0.9272727272727275,3.973774256558543e-05,13.0,11.0,3.0,0.03973774256558543
486,1.0016887464382553,0.9824175824175824,4.1071830416421516e-10,19.0,14.0,3.0,4.107183041642152e-07
487,1.0044805247956479,0.9834881320949431,2.6382891204281573e-13,25.0,18.0,2.0,2.6382891204281575e-10
488,1.0004792637958386,0.9964285714285712,2.4159793199703443e-15,23.0,15.0,3.0,2.4159793199703444e-12
489,1.0009666535074941,0.9911764705882352,1.090829151044044e-13,17.0,16.0,2.0,1.090829151044044e-10
490,1.000360050191315,0.9912087912087912,6.540154944134387e-12,19.0,14.0,2.0,6.540154944134387e-09
491,1.0271216043145566,0.9160839160839163,2.8428045348547105e-05,16.0,12.0,3.0,0.028428045348547103
492,0.997959933839629,0.9757575757575757,1.4675461874042197e-06,12.0,10.0,2.0,0.0014675461874042197
493,1.0034238015607237,0.9823529411764707,1.3641238342610768e-11,17.0,16.0,3.0,1.3641238342610768e-08
494,1.0141491010534402,0.8823529411764706,1.2678715297879369e-06,21.0,18.0,3.0,0.0012678715297879369
495,1.0010607387728425,0.9860139860139862,4.1168959116543284e-09,17.0,12.0,2.0,4.116895911654328e-06
496,1.0122652102331273,0.8549450549450549,9.766040002967738e-05,18.0,14.0,4.0,0.09766040002967738
497,1.0039442479292613,0.948529411764706,6.859595261700981e-09,21.0,17.0,3.0,6.859595261700981e-06
498,1.0046622739383748,0.875,4.280115581127817e-06,24.0,17.0,4.0,0.004280115581127817
499,1.0053752978689954,0.9588235294117649,4.825540771378695e-09,22.0,16.0,4.0,4.825540771378695e-06
500,1.0042299177014944,0.9363636363636365,2.208207644917754e-05,16.0,11.0,2.0,0.02208207644917754
501,1.002011783063324,0.9945054945054945,3.909411051466979e-12,14.0,13.0,2.0,3.909411051466979e-09
502,0.9981840629466175,0.9720279720279721,1.2868115751495013e-07,14.0,12.0,4.0,0.00012868115751495012
503,1.0027225435685905,0.9730392156862747,5.76923067840225e-11,22.0,17.0,2.0,5.76923067840225e-08
504,1.0031725352031122,0.9780219780219779,7.757814031393615e-09,19.0,13.0,4.0,7.757814031393615e-06
505,1.0143803306767394,0.9878787878787878,9.307459988955517e-08,15.0,10.0,2.0,9.307459988955517e-05
506,0.9650814251122581,0.8909090909090909,0.0005421442248338665,14.0,10.0,4.0,0.5421442248338665
507,1.0076985740099975,0.9510489510489512,2.0384246324655723e-06,13.0,12.0,4.0,0.002038424632465572
508,0.9657968276532166,0.8363636363636365,0.0013331850799508562,17.0,11.0,3.0,1.3331850799508562
509,1.0006267820956343,0.9947368421052631,2.8973718112997517e-18,24.0,19.0,4.0,2.8973718112997517e-15
510,1.0001119759668549,0.9938080495356036,1.065568864594519e-16,22.0,18.0,4.0,1.065568864594519e-13
511,1.0139024913909134,0.457142857142857,0.08667812662416982,21.0,15.0,4.0,86.67812662416982
512,0.9948890042519973,0.7272727272727273,0.011204967253592057,14.0,11.0,3.0,11.204967253592057
513,1.0019421211176425,0.9794117647058824,3.982009789755264e-11,17.0,16.0,4.0,3.9820097897552636e-08
514,1.0282838478318328,0.532967032967033,0.06073650306561792,18.0,13.0,2.0,60.73650306561792
515,0.9925334618364628,0.8811188811188813,0.00015267406467669873,17.0,12.0,4.0,0.15267406467669872
516,0.9882386087564647,0.9164835164835166,4.084158819686066e-06,19.0,14.0,4.0,0.004084158819686066
517,1.0090525832328565,0.9535714285714283,3.792440041183125e-08,21.0,15.0,2.0,3.7924400411831246e-05
518,1.0130432070638298,0.9711042311661506,2.2322196490619925e-11,27.0,18.0,4.0,2.2322196490619925e-08
519,1.0,1.0,0.0,15.0,12.0,2.0,0.0
520,1.0054682221033469,0.9666666666666668,1.7165085324141367e-11,21.0,19.0,4.0,1.7165085324141366e-08
521,1.0004558247704993,0.717234262125903,0.000807070648534508,23.0,18.0,3.0,0.807070648534508
522,1.0022182128622945,0.9120879120879121,5.502099746344888e-06,19.0,14.0,3.0,0.005502099746344888
523,1.0084853271722294,0.7054945054945055,0.004819557979048519,18.0,14.0,3.0,4.819557979048519
524,0.9943678868735412,0.9065934065934067,1.9296152005272254e-05,20.0,13.0,4.0,0.019296152005272255
525,1.0046304351345372,0.9029411764705882,1.677724370594156e-06,17.0,16.0,2.0,0.001677724370594156
526,1.000649131848356,0.8787878787878788,0.0008138621117322101,12.0,10.0,3.0,0.8138621117322101
527,1.0077464958133562,0.9370629370629372,6.99316495321054e-06,13.0,12.0,3.0,0.00699316495321054
528,1.0,1.0,0.0,20.0,14.0,2.0,0.0
529,0.9930153659023496,0.9181818181818183,6.661451941355563e-05,13.0,11.0,3.0,0.06661451941355563
530,1.0006310030498757,0.9411764705882353,1.8275574906300595e-08,23.0,17.0,4.0,1.8275574906300595e-05
531,1.002040048940577,0.6483516483516483,0.016536698804267252,20.0,13.0,3.0,16.536698804267253
532,1.0061044263985925,0.6857142857142856,0.004772245222691258,17.0,15.0,3.0,4.772245222691258
533,1.0014055943324487,0.9428571428571428,4.4409928509609024e-07,16.0,14.0,4.0,0.00044409928509609023
534,1.0027690833559215,0.9678571428571429,3.5965355409315713e-09,22.0,15.0,2.0,3.5965355409315715e-06
535,0.9991488991513652,0.9508771929824561,4.392139960503325e-10,20.0,19.0,4.0,4.3921399605033246e-07
536,1.0023923614177854,0.9393939393939393,5.484052998513666e-05,15.0,10.0,4.0,0.05484052998513666
537,0.9900448812229592,0.932142857142857,4.2412182315433434e-07,16.0,15.0,4.0,0.0004241218231543343
538,1.002406111667958,0.982843137254902,2.000914024116428e-12,19.0,17.0,2.0,2.000914024116428e-09
539,1.0110310209309066,0.9147058823529413,7.011802190203186e-07,21.0,16.0,3.0,0.0007011802190203186
