,price,ratio_unfair,ratio_fair,max_unfair_unfair,max_unfair_fair,approx_quality
127,-1.2705883433573198e-16,1.0492631544458124,1.0492631544458124,1.1968253362054808,1.1968253362054808,1.0
128,-1.1963645565220469e-16,1.1014513931920666,1.1014513931920666,1.1087708160514351,1.1087708160514351,1.0
129,-1.561998891174892e-16,1.2207349684431281,1.2207349684431281,1.1676676822944352,1.1676676822944352,1.0
130,0.01710435307766417,1.3748642766037869,1.7731880735415133,1.4689692989982468,1.1968692244004744,1.0134931570574188
131,1.1591915826271263e-16,1.2356682162932071,1.2356682162932071,0.8286222437982197,0.8286222437982197,1.0
132,0.0080988158713725,1.3025441060559404,1.44537672451536,1.3539026881179592,1.194242020900015,
133,0.01555683152490367,1.2512526370729546,1.1496148570182751,1.5592477958340862,1.1976282466433636,
134,0.015622073936690592,1.7183147836014725,1.3096012224019098,1.459949577604777,1.197712057131351,1.0460913328338561
135,0.1268636472682636,1.452766826092411,0.6562096499772838,1.6612044949560503,1.1976632686088102,
136,0.011896097922127981,1.0030345787866426,0.5844081175409701,1.5369875499369616,1.1976063695492543,
137,-1.5172769256136076e-16,1.123939777465597,1.123939777465597,1.0833989052279216,1.0833989052279216,1.0
138,1.0,0.8484808440275488,inf,1.772662306975279,1.9985335626809135,
139,0.02991845132443978,0.7861393863390956,1.294378067546789,1.6213251054694182,1.1963529438874914,
140,0.05715352532465402,1.0490985715788999,0.687093452299207,1.518835386126423,1.197678612066006,
141,0.005612137282766605,1.5694945740671318,1.1147667097275273,1.4138799739760204,1.197380984687789,1.03930306176052
142,0.005037008704979329,0.9453697600058439,1.36469113227568,1.4065002331572496,1.197049499810011,
143,0.010826167251971578,1.9292971658605076,1.2575375069565682,1.4096078074613823,1.1966824983494881,1.012116197773053
144,0.033650227749716745,1.5141459327300943,1.3234472455541217,1.4532712130332528,1.1967690349953508,1.064325457725625
145,0.012344022960525038,1.5033520831655691,1.3163097775188513,1.4490179606456923,1.1978042378654166,1.0313337205829163
146,0.005525167370794049,1.0484607809926532,0.9180191425159173,1.3360252261034957,1.1972185076947293,1.0184865362121742
147,1.0,3.4381169792614825,inf,1.8412098081973907,1.9049050545475206,
148,0.018159263144730448,1.0745129854296918,0.771186910302732,1.4257483211279358,1.1974289284646762,1.024969312669902
149,-1.3655382259892951e-16,0.9996811845604779,0.9996811845604779,1.1840028362614374,1.1840028362614374,1.0
150,0.0,1.1603456746470806,1.1603456746470806,1.1919514032973206,1.1919514032973206,1.0
151,0.001515817697819802,0.7087272655657721,0.6998194579187123,1.3183343612940017,1.1976141439341474,1.0095241508247348
152,0.026768421440104814,0.6732972011742823,0.5088793392097292,1.5641336310034535,1.1964531645611576,
153,2.1888562338172348e-16,1.2360371864251747,1.2360371864251747,0.9462193845381255,0.9462193845381255,1.0
154,-1.13829485632035e-16,1.3820398979618171,1.3820398979618171,0.9716381444379596,0.9716381444379596,1.0
155,0.06019075505879384,3.775037348183835,0.5850162645937809,1.6804089063951615,1.1970865604684613,
156,1.5291796900597262e-16,0.9879143282313227,0.9879143282313227,1.0715555966106902,1.0715555966106902,1.0
157,2.515669790478204e-16,1.0301309458815526,1.0301309458815526,1.0989790798716859,1.0989790798716859,1.0
158,0.018813117425662322,1.3990712835929,0.999619668837933,1.442586270705664,1.1976389609505222,1.020798561653845
159,0.02914284090174122,1.2016702961917998,1.620335331812198,1.5181602565916028,1.1971076820198263,
160,0.054381053461739264,1.0354782383880852,0.7239412622795134,1.636721389403186,1.1976190297008256,
161,0.044863632635007485,1.0898009146422567,1.526576757513266,1.5604184872397069,1.1969051677693483,
162,0.007733094730764508,0.9694796002647044,1.1123458923322431,1.3645504980028922,1.1969191581782344,1.012024722494969
163,-2.860544974190948e-16,1.3216875065734084,1.3216875065734084,1.1847421638879834,1.1847421638879834,1.0
164,0.002829195968332003,1.6563047308327055,1.254512327451433,1.332232616821146,1.1968938502523114,1.0035974996858064
165,0.0004989237764373086,1.0372256503424946,1.0953604959598446,1.2455672878619617,1.1794604104887507,1.0054909569572121
166,0.028836745493832812,2.0740213604041235,1.6408973578431383,1.5407792209520264,1.197464117340484,1.0663862937970128
167,0.038330759198681494,1.0274779412690442,0.9596658447855887,1.5878878878416682,1.1977208456216377,
168,0.0007669919693060219,1.298981763775364,1.312502100455628,1.2112456111549756,1.1963217405479205,1.0004811841587917
169,0.07693874447925023,2.02644817725307,0.8591989783483768,1.6003648737736855,1.1978362821418902,
170,-1.2071926359091348e-16,1.2665525520146288,1.2665525520146288,1.1575746817532788,1.1575746817532788,1.0
171,0.006937081752566659,1.008044875670105,1.179247460335831,1.4046693532165808,1.197017498618222,
172,0.0033960757785548787,1.4757033399223203,1.0067303859927828,1.2752895524216585,1.153927564416912,1.0032813292402436
173,0.00593139261942871,1.2621740386982834,1.2911092326936084,1.4122297686700038,1.1974233092715105,1.015155512949623
174,0.037280030003080736,0.8980109984081803,0.4347010144782768,1.6000559128818597,1.1962082921625998,
175,0.007497424522786633,1.39866791776563,1.0782811980786617,1.3305240066650237,1.1974698084324753,1.0029040398372306
176,1.0,1.4895133747485612,inf,1.3776728790765576,1.268132218308144,
177,0.0,1.3140482730266776,1.3140482730266776,0.84563653857539,0.84563653857539,1.0
178,-1.4207277369301316e-16,1.3033308808693542,1.3033308808693542,1.1205799107779433,1.1205799107779433,1.0
179,0.0033164473706681036,1.1369955424680827,1.202787016026316,1.2684645370716086,1.197262548557955,1.000071697334355
180,0.03781125987524086,1.5017024036937903,1.0173360083497078,1.5049955361161027,1.197724918766601,1.038037572398277
181,8.707601307949488e-05,1.4237104318501734,1.4185035827859906,1.2013582786380028,1.1973886104946956,1.0051940297943924
182,0.0,1.217962628517836,1.217962628517836,1.139333047377674,1.139333047377674,1.0
183,0.06916445416792387,1.7233000298960073,0.7508563694391505,1.6679812940943959,1.1973465551566989,
184,0.10604798876990831,1.1513223940322517,0.34223518385743923,1.6981698599835469,1.1964168899145031,
185,0.0,0.6867552042256194,0.6867552042256194,1.0751595523391348,1.0751595523391348,1.0
186,0.0,0.7793519485790348,0.7793519485790348,1.1300564348342412,1.1300564348342412,1.0
187,0.02225228083140326,1.5814792364466606,0.9573782701463237,1.4966942016897133,1.1975831262736054,
188,0.0026606392395902797,1.453731826375288,1.1328862854899815,1.2782573327286808,1.196919018035827,1.0085283648476462
