,time,value,bound,no_items,no_pos,no_prop
302,0.007271143163961824,31.179549553802424,1.5,99.0,73.0,7.0
303,0.003354654872964602,13.499130705268572,1.5,40.0,38.0,13.0
304,0.004748594750708435,16.65239116903411,1.5,67.0,45.0,12.0
305,0.002608077857075841,3.5036779088083514,1.5,12.0,9.0,19.0
306,0.010905574352364056,36.3530409382452,1.5,125.0,99.0,6.0
307,0.005933842785452725,21.040627089923408,1.5,75.0,57.0,13.0
308,0.003553463315256522,12.429640761670742,1.5,41.0,32.0,16.0
309,0.009326130613771966,24.92955557063578,1.5,111.0,75.0,11.0
310,0.006384297857948695,29.447102974230745,1.5,110.0,80.0,2.0
311,0.007664958739042049,22.834808352937934,1.5,82.0,65.0,11.0
312,0.003606681635574205,14.8137829880605,1.5,50.0,34.0,11.0
313,0.0014068643267819425,6.709637199234286,1.5,24.0,17.0,4.0
314,0.005392916566052008,27.85278066187716,1.5,94.0,82.0,2.0
315,0.0026704193187470082,12.222092908896512,1.5,37.0,32.0,6.0
316,0.0006321576274785912,2.423817585667199,1.5,9.0,8.0,17.0
317,0.006299528675299371,28.011845374826375,1.5,114.0,81.0,2.0
318,0.006608575067730271,26.347633368703466,1.5,91.0,71.0,12.0
319,0.006436375786506687,30.98872061231813,1.5,97.0,82.0,3.0
320,0.008311181207318441,32.67949428347596,1.5,104.0,94.0,4.0
321,0.002080836347886361,8.110138284951375,1.5,28.0,26.0,5.0
322,0.010141891447347007,35.70032212571767,1.5,101.0,95.0,6.0
323,0.006830571492173476,16.67010169851799,1.5,57.0,46.0,19.0
324,0.00884260415477911,35.24041332317652,1.5,145.0,97.0,6.0
325,0.0020287584211473586,7.51890381413658,1.5,32.0,24.0,10.0
326,0.004987316933693364,20.933504239769302,1.5,67.0,51.0,12.0
327,0.0014099053732934408,7.21684665797668,1.5,25.0,19.0,10.0
328,0.010781651690194849,19.649445375773286,1.5,82.0,55.0,19.0
329,0.002647611467182287,12.665808032225572,1.5,46.0,31.0,2.0
330,0.005793194364741794,20.444887553243607,1.5,58.0,56.0,2.0
331,0.007487057493563043,27.684775776633188,1.5,99.0,69.0,7.0
332,0.010658869421604322,20.678483231141694,1.5,83.0,62.0,19.0
333,0.007556621443654876,32.306896932107115,1.5,122.0,83.0,8.0
334,0.005364406750231865,15.595602514472057,1.5,52.0,46.0,14.0
335,0.009114397722441936,31.48666646857854,1.5,112.0,86.0,8.0
336,0.006197273472935194,17.579973567915236,1.5,60.0,51.0,16.0
337,0.005180423413548851,15.349624942995918,1.5,55.0,46.0,2.0
338,0.006870105102279922,23.607142005260528,1.5,77.0,62.0,8.0
339,0.004520896363828797,14.530923659590613,1.5,72.0,49.0,18.0
340,0.004083365740370937,16.646578427824462,1.5,61.0,55.0,8.0
341,0.0031873972930043237,10.735563149251572,1.5,36.0,30.0,7.0
342,0.0032546804559387965,13.936119194488175,1.5,38.0,34.0,18.0
343,0.009464118116738973,21.296169050356553,1.5,89.0,62.0,15.0
344,0.0014460178063018247,2.2826647628624572,1.5,9.0,8.0,15.0
345,0.0020842575268034125,6.683468033238552,1.5,22.0,17.0,9.0
346,0.0019177602080162615,7.00125333541817,1.5,28.0,19.0,3.0
347,0.004707920748842298,13.598021326431168,1.5,48.0,37.0,16.0
348,0.008430542298810906,26.574833439250565,1.5,105.0,70.0,11.0
349,0.008319924218085362,35.76076422381866,1.5,134.0,97.0,7.0
350,0.007815870691047166,24.924288866825105,1.5,81.0,72.0,10.0
351,0.010105018754984485,34.349885161572274,1.5,120.0,85.0,15.0
352,0.006618458470256883,28.901868484408478,1.5,96.0,93.0,2.0
353,0.007531152674346231,19.2969371406099,1.5,56.0,45.0,4.0
354,0.009565613057930022,22.403930010964302,1.5,64.0,56.0,17.0
355,0.008375423321922426,22.85159361449472,1.5,69.0,66.0,19.0
356,0.013885800326534081,33.36632336576397,1.5,131.0,97.0,11.0
357,0.001580964262757334,6.1598288386290845,1.5,22.0,21.0,13.0
358,0.011165963995154016,34.91908929371525,1.5,131.0,88.0,14.0
359,0.005455638158309739,18.32796993152695,1.5,72.0,48.0,19.0
360,0.006644687500738655,19.57554827967166,1.5,74.0,53.0,16.0
361,0.006212478707311675,23.019784855676306,1.5,98.0,70.0,7.0
362,0.0003098066536040278,1.0130585254991622,1.5,4.0,3.0,10.0
363,0.0014441171515500173,5.396009760797049,1.5,21.0,17.0,5.0
364,0.0023195585308712907,11.098737633146804,1.5,39.0,27.0,10.0
365,0.012745407733746106,18.859361228986955,1.5,67.0,54.0,15.0
366,0.006740480477674282,25.95631981209258,1.5,71.0,68.0,9.0
367,0.0049359992663084995,19.87460432488603,1.5,64.0,54.0,6.0
