,price of fairness,viol_coeff,max_unfairness,no_items,no_pos,no_prop
98,0.03477396465343586,1.1922503335351626,1.7096475977132746,19.0,13.0,4.0
99,-1.8815834893634902e-16,1.1699430120587861,2.0322655238259113,19.0,13.0,3.0
100,0.0023095187285963378,1.18331207711267,1.3618781259975754,14.0,13.0,3.0
101,0.007600024108080587,1.1872502162442355,1.5418447269858295,15.0,13.0,3.0
102,0.0016766651586178018,1.1999118072659325,1.5300646698262903,15.0,14.0,4.0
103,0.0006746965302965607,1.1761237076819495,1.8081745839398624,21.0,19.0,4.0
104,1.0,1.1949116305298189,2.4713403542321495,19.0,18.0,4.0
105,1.0,1.1741132598888586,2.007759349781835,12.0,11.0,4.0
106,0.07663048704361591,1.176427945628314,1.7392494167337982,27.0,18.0,3.0
107,0.032959121028548845,1.1788920929463285,1.7285551813306634,24.0,16.0,4.0
108,1.0,1.182924118459306,1.8719312467446798,14.0,12.0,4.0
109,0.0,1.151724511554882,1.238851603101864,21.0,16.0,2.0
110,1.0,1.183000918842147,2.0633303808147625,11.0,10.0,4.0
111,0.0018520559314512514,1.1804401812195546,1.6937987232740963,24.0,18.0,3.0
112,0.0005997434399885021,1.1918406299980941,1.5106373397710315,19.0,17.0,2.0
113,0.05606735263021167,1.1815671378817014,1.5375268524531722,22.0,15.0,2.0
114,-1.7667576781879022e-16,1.188570591880596,1.446001404210519,12.0,10.0,2.0
115,0.007404221047808217,1.171450384862943,2.02864505151991,24.0,18.0,3.0
116,0.018639735497972435,1.1756086197089668,1.5356738011795188,18.0,14.0,2.0
117,0.000581237092906072,1.1935066100916918,1.3010829038553222,18.0,17.0,3.0
118,0.0007288213774589784,1.1700866866567101,1.6815092930442561,19.0,13.0,3.0
119,0.0056808315747524105,1.1974093480345744,1.8094006997455658,11.0,10.0,4.0
120,0.0017508510350408713,1.1933261969690256,1.4289280587100137,26.0,18.0,3.0
121,0.0,1.1728545517200357,1.28815797937634,22.0,17.0,2.0
122,0.006427209493468721,1.198316715867385,1.682428851522478,20.0,15.0,3.0
123,1.217571574060075e-16,1.1971791142638453,1.3477461781277134,23.0,19.0,2.0
124,0.0024428319873395924,1.1805323393458305,2.110625455561716,16.0,12.0,4.0
125,0.038259704654060166,1.1625596949422876,1.5829402341368954,15.0,12.0,4.0
126,0.012926323133252631,1.1670183564663288,1.649218960211292,20.0,16.0,2.0
127,0.018767526242329517,1.151139083436891,1.447373929504134,21.0,15.0,4.0
128,2.063857673730968e-16,1.1727099469723359,1.468267167119959,26.0,19.0,3.0
129,0.013264874743585666,1.170012134599933,1.527835791472943,17.0,12.0,2.0
130,0.0006443858128244894,1.151478613413083,1.8681801626200387,24.0,18.0,2.0
131,0.005917028518249017,1.1571399211775528,1.492603756939096,25.0,19.0,4.0
132,0.05323487093955663,1.157432540380428,2.092667022667881,18.0,17.0,3.0
133,0.024516817743227958,1.1544986158958468,1.6070030574223517,24.0,17.0,3.0
134,0.09710360802785767,1.1744662680341031,2.0591784575570466,13.0,11.0,3.0
135,0.013231390487830836,1.1571024464045823,1.828526106763036,22.0,16.0,3.0
136,0.0012719505191924364,1.1576661457734685,1.701362042924154,27.0,18.0,4.0
137,2.0620782611997519e-16,1.1599624868007306,1.7573389467754499,13.0,11.0,2.0
138,0.005414814088541058,1.1571730867259609,1.714727284918382,14.0,11.0,4.0
139,0.005205748344219784,1.1628246420659254,1.5316594297679473,19.0,16.0,2.0
140,0.03866527912751958,1.1773017836681299,1.7465488361906214,25.0,17.0,2.0
141,0.029313844164142986,1.1533522283297974,1.9761549118139305,15.0,12.0,4.0
142,0.038860965520724516,1.1767120864394836,1.7765984883054537,24.0,18.0,2.0
143,0.0,1.1750208873243226,1.5784616474183268,20.0,18.0,2.0
144,0.008288173413466153,1.19124200858702,1.6913036230111116,20.0,15.0,4.0
145,-1.3135295720527724e-16,1.1970944536662775,1.4357290522821826,18.0,12.0,2.0
146,0.07089243658176778,1.1825828550145925,1.889193298362736,23.0,17.0,2.0
147,0.0,1.1533196723637744,1.1976902467403558,16.0,14.0,2.0
148,0.005839058277820499,1.1862762944712704,1.6521100944637441,25.0,17.0,2.0
149,0.00015558797642422947,1.1697622858876482,1.4525233438023681,25.0,19.0,3.0
150,0.002945691962829225,1.1806541607126493,1.772677784558981,18.0,14.0,3.0
151,-3.1393727780813314e-16,1.1950348948355718,1.8010955987253559,23.0,19.0,2.0
152,1.0,1.1599253767535234,2.1073947968474815,12.0,10.0,3.0
153,1.6512765782685417e-16,1.1931643872514393,1.7116168169183785,18.0,16.0,4.0
154,0.05214284864806647,1.1739673267111443,2.720218765616898,12.0,10.0,4.0
155,0.13788839513564674,1.150441278786224,1.9430169896605918,16.0,11.0,3.0
156,1.0,1.153481036182773,2.0976762987061988,13.0,12.0,3.0
157,0.056666040132778116,1.1994580637735042,2.2836365181874396,14.0,10.0,4.0
158,-1.9409602202789612e-16,1.153633565282492,1.614750734160585,18.0,12.0,3.0
159,0.03531443936427456,1.1927563250202546,1.4987245062172097,17.0,13.0,3.0
160,-1.8716470249063944e-16,1.194572591784784,1.6139405946417051,20.0,16.0,4.0
161,0.0006290962443232068,1.1884152843152544,1.3889917540250405,20.0,16.0,3.0
162,0.004200886269519643,1.169540824632451,2.230798547052011,23.0,19.0,4.0
163,0.035070105577301336,1.1531772475878455,2.2408348009752688,27.0,18.0,4.0
164,0.03687998908893369,1.160862516499592,1.9874629334520388,12.0,10.0,3.0
165,0.017732059045794796,1.1717864922390424,1.9967762020673328,11.0,10.0,4.0
166,0.03635038669143196,1.164545507767684,1.74743514059944,24.0,18.0,3.0
167,0.012730116903870338,1.1809741661205173,1.8517593375849843,16.0,11.0,4.0
168,0.030717839559073864,1.154944037880293,1.6352395915266478,21.0,14.0,2.0
169,1.3287045575758567e-16,1.188585938084053,1.52059277721714,16.0,13.0,2.0
170,1.0,1.1544788285583922,2.801742861226947,13.0,10.0,4.0
171,0.06882717089173825,1.1660054917939169,2.346256836470579,15.0,13.0,4.0
172,-1.923602070545693e-16,1.1776930957968563,1.2704475919753941,16.0,13.0,2.0
173,0.018527109662711913,1.1751245222643538,1.7108202565575754,14.0,12.0,2.0
174,0.0034911235792628196,1.15599996214044,2.3086044551413907,21.0,14.0,4.0
175,0.0052829987932569225,1.1610645031044602,1.9480726318042676,18.0,13.0,4.0
176,0.027478272027782857,1.1756280324817192,1.4590241194334412,14.0,12.0,2.0
177,0.010090696836050283,1.1870916376520422,1.819301129071675,15.0,10.0,3.0
178,0.04613012163569104,1.16130341475656,1.8802003315905849,24.0,19.0,3.0
179,0.0029561867657431156,1.1518372966046815,2.132632099716493,21.0,17.0,4.0
180,-2.0403265485867902e-16,1.1532899415614892,1.2858464968332495,12.0,11.0,3.0
181,0.0,1.192958400580886,1.3708108808542443,14.0,12.0,2.0
182,0.0,1.1508824597582579,1.2462082476021938,22.0,17.0,2.0
183,0.00018090603317730999,1.1517115096427997,1.7072651715439664,18.0,15.0,2.0
184,0.01008501363352165,1.1613658323048637,1.8751695057981292,14.0,11.0,3.0
185,0.0,1.176913008015709,1.473079088789638,12.0,10.0,3.0
186,1.0,1.153246296946425,2.568547050196364,16.0,13.0,4.0
187,0.0172179093889216,1.1810130140519848,1.4972339718695933,25.0,19.0,2.0
188,0.014949564957120002,1.1752101322399897,1.4804487709296146,18.0,16.0,3.0
189,-2.788905667572046e-16,1.19307877380781,1.3147956360628805,19.0,16.0,2.0
190,0.0,1.1895189376660393,1.48613924612504,25.0,17.0,2.0
191,0.0002376988163870229,1.1973763784007756,1.8221760166870236,26.0,19.0,3.0
192,0.0006780224790231723,1.1813170563003728,1.622300132646503,20.0,19.0,3.0
193,0.08971131961916656,1.16687005943211,1.8061897701159149,19.0,13.0,4.0
194,1.1993916311913927e-16,1.153634727551475,1.3561727897696225,19.0,16.0,2.0
195,0.0,1.161850653370215,1.731303052504829,29.0,19.0,4.0
196,0.011217963538701746,1.1790509218899357,2.0664740733398412,28.0,19.0,4.0
197,-1.6728018207861222e-16,1.1797732268686116,1.4054520080366812,21.0,19.0,3.0
198,0.015727207126759055,1.1760240617446753,2.3053266177900893,19.0,17.0,4.0
199,0.036351650386669966,1.174146541351909,1.885462433138693,14.0,12.0,3.0
200,0.004322294560146924,1.1514264636338105,1.3316860574255558,18.0,16.0,4.0
201,0.0,1.1680445452001087,1.266330942044673,17.0,13.0,2.0
202,0.0003767655038671311,1.1810322843800545,1.3820941931013773,15.0,10.0,2.0
203,0.03239817123752051,1.1869169882045696,2.1517770257949445,14.0,13.0,3.0
204,0.004621658893347156,1.157752371499283,1.4236270502999453,25.0,18.0,3.0
205,0.002490938276206348,1.1847852802638312,1.3350895673450016,25.0,17.0,2.0
206,0.0009687520182284414,1.168274980836693,1.3654970697978275,22.0,15.0,4.0
207,1.0,1.1746429994151177,1.811338947413464,11.0,10.0,2.0
208,0.016566428937885926,1.1825844323031398,1.3781176729533389,20.0,17.0,2.0
209,0.010352262994585304,1.1923133315358008,1.7338820706057732,22.0,18.0,4.0
210,0.0014992320751695462,1.175158976051446,1.9186204589637312,25.0,17.0,3.0
211,0.010268889679361364,1.1765158516815015,1.6760518467000372,19.0,13.0,3.0
212,3.0653835582593668e-16,1.1871422439663166,1.308955722148293,18.0,14.0,2.0
213,0.05544230917277912,1.1509571061275408,1.9846021842580277,17.0,13.0,3.0
214,1.0,1.190924419006499,2.205401613533902,16.0,15.0,4.0
215,0.04737458058564827,1.15528694021958,1.7052423651827786,22.0,17.0,4.0
216,0.017717640389993305,1.195236217894025,2.0023531628847633,19.0,15.0,4.0
217,0.00013993835146812206,1.1963042901659868,1.8067612501076638,19.0,14.0,3.0
218,0.0021638577925460253,1.156424825871281,1.3392404250668772,22.0,19.0,4.0
219,0.012833142597099303,1.1843601507445045,1.8330275842390593,16.0,12.0,3.0
220,1.1184627147835252e-16,1.1717252924808044,1.3152862061737656,16.0,14.0,3.0
221,0.018935620799609764,1.1546499777506065,1.6682242135376444,19.0,13.0,3.0
222,0.00573316570440627,1.1694007817980736,1.5168398202595421,24.0,17.0,2.0
223,0.005010747667134675,1.165484113229138,1.6283259784503195,20.0,19.0,4.0
224,0.0,1.1575464921277485,1.3734601706189242,22.0,18.0,2.0
225,0.007541492108547475,1.1763812473427597,1.8538490205781069,23.0,18.0,4.0
226,0.0,1.1564700842484021,1.1744701082701465,22.0,16.0,2.0
227,1.0,1.1577045111423194,1.724730385846854,14.0,11.0,4.0
228,0.0025516888325324456,1.156358044442778,2.75931399370384,24.0,18.0,4.0
229,0.0013388194799597557,1.1509522256473403,1.2597180570118907,24.0,19.0,2.0
230,0.0,1.1779755891710353,1.7607503223368297,19.0,15.0,2.0
231,0.0,1.198569718258413,1.4410763001588704,18.0,16.0,3.0
232,0.0006654015902164439,1.1973507306169107,1.4482359051050542,19.0,17.0,3.0
233,0.0024205342482113605,1.164009829273992,1.8335936068152472,22.0,15.0,4.0
234,1.0,1.1966805711482713,2.4112761758577586,14.0,11.0,4.0
235,0.014243026677284209,1.1724469715436916,1.8832806625151965,18.0,16.0,4.0
236,1.33215958472194e-16,1.1625138543109792,1.1766804619998341,21.0,19.0,2.0
237,-2.0940107925714015e-16,1.1769279168331772,1.5567074305214985,21.0,14.0,2.0
238,0.011580027442672397,1.1785395722003507,1.783035285036977,16.0,13.0,3.0
239,0.0030187246095852126,1.1677629741496,2.3793549085154138,26.0,19.0,4.0
240,0.01820988977021085,1.1652843308043126,1.7689829783178437,12.0,11.0,2.0
241,1.487356200969965e-16,1.1877965536563613,1.3824089473503711,20.0,16.0,2.0
242,0.0009585923756143823,1.166363746575752,1.5734277739946976,16.0,11.0,3.0
243,0.02028943508347609,1.190064622057044,1.6601303296585546,25.0,18.0,4.0
244,0.008138694038138168,1.1768617518798914,1.6497539734247928,14.0,11.0,3.0
245,0.07391738174920598,1.1614618624898256,2.1035369933763843,17.0,14.0,3.0
246,0.01819135087704848,1.1932693573922915,1.8576736189392649,16.0,13.0,3.0
247,0.004546733625879348,1.1918559360668426,1.649554521655573,29.0,19.0,3.0
248,0.00561881798124344,1.1817786673899913,2.1256255808848796,16.0,14.0,4.0
249,0.01847574215502082,1.1744729395979354,2.2492094069528683,13.0,11.0,3.0
250,1.4907955940978812e-05,1.1902963182559274,1.674007777189525,22.0,18.0,3.0
251,0.00036921195101459795,1.190062681900869,1.293732305474382,17.0,14.0,2.0
252,0.006152408810230375,1.1737299369531071,2.411357884064963,18.0,15.0,4.0
253,0.0011490483943359946,1.1962191140213465,1.811557976277388,15.0,10.0,4.0
254,0.008688594106658124,1.1848394211159696,1.6695398836868147,15.0,10.0,3.0
255,0.011873207141421123,1.1701358937615194,1.435411615847842,17.0,13.0,3.0
256,0.0005857299221305374,1.189969010893385,1.5800283840593603,18.0,16.0,4.0
257,0.005208500514183475,1.163696101618942,1.3270414215311919,23.0,16.0,3.0
258,1.4277293498490913e-16,1.185030750887194,1.2910964232757967,29.0,19.0,2.0
259,1.3009540572238372e-16,1.1738723824987338,1.191848476472267,20.0,18.0,2.0
260,0.03402282687517044,1.1762236752549171,1.5450092716388917,17.0,14.0,2.0
261,0.006175417809341515,1.1742985483159418,1.9727055400935543,14.0,10.0,4.0
262,0.010228609873992392,1.1870139817591472,1.578347314999381,26.0,18.0,4.0
263,-1.6152420531518412e-16,1.1874015281161971,1.9069628307517699,16.0,12.0,4.0
264,0.004356774675178981,1.1681127166626764,2.474927833962462,14.0,10.0,4.0
265,0.010352903778862105,1.1797123006250896,1.224517733947573,15.0,12.0,2.0
266,0.0037053986566245355,1.1657613156071516,1.888183182841469,25.0,19.0,3.0
267,3.434547439888368e-16,1.1783516690660714,1.3321019493647228,18.0,17.0,3.0
268,1.0,1.1921018593218486,1.962169134053338,24.0,19.0,3.0
269,0.0071056246712199,1.1709697041434015,1.8110420159361065,20.0,17.0,4.0
270,0.0025752681504801274,1.1656465344343858,1.3383230465058067,19.0,18.0,2.0
271,0.002493308343881232,1.1812518939491623,1.6941856451846813,21.0,17.0,3.0
272,0.000377214929359803,1.199098191777526,2.492549396061305,16.0,12.0,4.0
273,0.05142975438128062,1.178135318989667,1.5638678680370568,12.0,11.0,4.0
274,0.041273008246658735,1.1503544271255657,1.5786783834089508,14.0,13.0,2.0
275,2.084184374706012e-16,1.1862853623495138,1.2884247055702571,18.0,12.0,2.0
276,0.0,1.1943440165284822,1.543953806031807,23.0,19.0,3.0
277,0.024707248603883732,1.1565669221542745,1.9749558237296336,18.0,13.0,4.0
278,0.05439970635925404,1.1550955441167587,2.3998224656352765,18.0,16.0,4.0
279,0.00046731380516696827,1.1673000724602256,1.6211390271153374,22.0,15.0,3.0
280,0.004586228765934645,1.1603120005343182,1.3961594361107215,25.0,18.0,4.0
281,1.2720547490376242e-16,1.153821061652633,1.860586766048207,26.0,17.0,4.0
282,0.0010116302557254533,1.1922166217620864,1.6705675586916524,17.0,13.0,4.0
283,1.0,1.1544314843628116,1.6182021545027523,13.0,12.0,2.0
284,0.009470918289170861,1.16890451746944,1.4794722763878176,16.0,13.0,4.0
285,0.00658373891746875,1.159361545218253,1.3691138282272366,15.0,10.0,2.0
286,0.007930511256283542,1.1772163679673213,1.780068946140336,25.0,17.0,4.0
287,0.03154927933795689,1.198708722366003,1.65618311540074,20.0,13.0,2.0
288,-1.8353301087503735e-16,1.1824162979468869,1.555251468758254,16.0,12.0,2.0
289,0.028089787594797747,1.1592956342338936,1.3397510210069643,19.0,13.0,3.0
290,1.0,1.1968132168491008,1.682449991988555,12.0,10.0,2.0
291,1.0,1.1959650475229098,2.6672143617911583,14.0,12.0,4.0
292,0.027067172634142527,1.1677893406104798,2.549756105410805,14.0,13.0,3.0
293,0.0022963263536553533,1.1825440173185495,2.0436669822857576,13.0,12.0,4.0
294,0.0024891579822169667,1.1961459172584035,1.6920026065871199,21.0,16.0,4.0
295,0.03171530526043464,1.180318877799456,1.4218056554880305,17.0,12.0,3.0
296,0.0,1.1658031945833012,1.2761921974372192,14.0,10.0,2.0
297,0.004766580016783148,1.1797272229537417,1.5823588338429648,20.0,14.0,4.0
298,0.0,1.1998379964751003,1.71487436267129,12.0,10.0,3.0
299,0.015213196585813663,1.175650736476681,1.856499230680754,21.0,15.0,4.0
300,0.018886505346063044,1.1520970177320295,1.7451276460303802,21.0,19.0,3.0
301,0.0,1.1765928519847249,1.28439311709868,14.0,12.0,2.0
302,0.009662539922852206,1.181759279630391,1.6161407179495584,17.0,12.0,3.0
303,0.004935248134601058,1.1504042925876599,1.1969058395001957,16.0,12.0,2.0
304,0.021638551331503227,1.1528049812542611,1.8669402486805646,19.0,14.0,3.0
305,2.0258655585889603e-16,1.1744680049318115,1.3499591362837564,26.0,19.0,3.0
306,0.03821331138181842,1.1628787562071548,1.9819837362652726,19.0,13.0,4.0
307,0.0011438592918053068,1.159259344330114,1.5042547914652349,27.0,18.0,3.0
308,0.004527216833583185,1.1632078525044527,2.5963339934297576,18.0,14.0,3.0
309,1.0,1.1824514149413126,,15.0,12.0,4.0
310,0.08267796912495165,1.164932138057289,3.1144754743992675,18.0,13.0,3.0
311,1.3616196683906859e-16,1.1638737509032149,1.215657100507324,17.0,11.0,2.0
312,0.004963545272062123,1.1668888415564225,1.6831948133036962,24.0,19.0,4.0
313,0.015362335508865295,1.1791067739450316,2.2284349161872212,22.0,15.0,4.0
314,0.010499185845327306,1.1725593769514406,1.6615013112412955,13.0,10.0,2.0
315,1.6783001318558672e-16,1.1733880329661368,1.807354234531875,25.0,17.0,3.0
316,0.01598535080681565,1.1503535032961578,1.4436910091068313,17.0,12.0,2.0
317,1.0,1.1859718960311898,2.2152757001759644,23.0,18.0,4.0
318,0.03472411973699248,1.1764866202048054,1.628456734679462,23.0,17.0,4.0
319,-1.2383208130754331e-16,1.183189194061153,1.4421595250929145,24.0,16.0,3.0
320,0.0003374721264873486,1.1752874897204844,2.0132347494467324,23.0,17.0,3.0
321,1.0,1.1795967088688828,1.9250055772186472,16.0,11.0,4.0
322,0.008351599127957948,1.1659716365997024,1.3600036619549385,16.0,13.0,2.0
323,-1.585640104636448e-16,1.1676214799841786,1.7526182168119542,21.0,18.0,4.0
324,0.004257899578255838,1.1788685534831231,1.6061938761082633,18.0,15.0,3.0
325,1.6557340583029047e-16,1.1936658008537084,1.4815141687443136,20.0,14.0,3.0
326,-3.975275245385127e-16,1.1542792056055526,1.689528882122718,27.0,19.0,3.0
327,1.1719960591567795e-16,1.1913597608240798,1.4966778040186308,24.0,19.0,2.0
328,0.0,1.1706528713637439,1.221525422776908,13.0,10.0,2.0
329,0.0,1.1598228822417247,1.5945228757366905,23.0,16.0,2.0
330,0.0,1.1919050091320114,1.616311923509964,23.0,17.0,2.0
331,0.002725854715473688,1.1669881726361864,1.3346736043264995,17.0,16.0,2.0
332,0.004727767642548505,1.195660456937616,1.2913442386022553,22.0,17.0,3.0
333,0.010209137450767125,1.1557590242327194,2.3759407030216884,12.0,11.0,4.0
334,0.06857384597037214,1.1841417656374573,2.13130022008909,15.0,10.0,3.0
335,0.015291521494546066,1.1916641779916304,1.8340719528669553,14.0,12.0,3.0
336,1.3912151779926662e-16,1.166307515930757,1.2170263195361588,27.0,19.0,2.0
337,0.0017602610595048465,1.1590882885516731,1.285558925601971,12.0,11.0,2.0
338,0.0,1.1547604349928569,1.4231154986691594,22.0,19.0,2.0
339,0.015767961341948408,1.1892687996121236,1.9253333049932149,18.0,14.0,3.0
340,0.000892942930590365,1.1865212068056161,1.5890097830204277,18.0,14.0,2.0
341,0.000643454567597313,1.1574299233482421,1.7399018074642443,22.0,18.0,3.0
342,0.022966961156710063,1.1595911145779438,1.914107953504471,23.0,17.0,3.0
343,0.026995418021863976,1.1734672078443356,2.1164696473249474,16.0,11.0,4.0
344,0.07332767505312304,1.1778927123236955,1.6917857250144133,16.0,14.0,3.0
