,value_factor,feas_ip,feas_greed,time_ip,time_greedy,viol_coeff
43,1.0,1.0,1.0,0.0175947973593793,0.00028814018060074886,1.1589296738421448
44,1.0,1.0,1.0,0.006553098381118616,0.00020641176524804905,1.1476089620156285
45,1.0027743825618554,1.0,1.0,0.021934766279628093,0.0002527878887121915,1.1330142443090927
46,1.0143003025319102,1.0,1.0,0.09618902300007903,0.0003310951151433983,1.1491410173136638
47,1.0,1.0,1.0,0.01429829122935189,0.0003132289039058378,1.1250567972503527
48,1.0063639815198813,1.0,1.0,0.26384745448285685,0.0005610750749838189,1.1563377074950691
49,1.0,1.0,1.0,0.008951732337663998,0.00024062365991994739,1.1135326869091522
50,1.002467290998538,1.0,1.0,0.06463007058300718,0.00041472419070487376,1.167316240811156
51,1.013510126690881,1.0,1.0,0.061272363175703504,0.00029042097412457224,1.1095545619923548
52,1.0264796111498944,1.0,1.0,0.053040981288177136,0.0003227322076782002,1.1079622688593465
53,0.9999905060668755,1.0,1.0,0.03761445779400674,0.0003523825162119465,1.1529206458016426
54,1.0,1.0,1.0,0.019491656859827344,0.0002322607524547493,1.1255988185963888
55,1.0,1.0,1.0,0.013753561838711903,0.0002231375810879399,1.1508742299395949
56,1.0011324161389619,1.0,1.0,0.06769583648838307,0.00023682233859290136,1.168462486197716
57,1.0013086144036223,1.0,1.0,0.03671506509363098,0.00023948326361278305,1.1750980494886079
58,1.0,1.0,1.0,0.013024848479290085,0.0002448051136525464,1.196779213458201
59,,1.0,0.0,0.10519549436958187,0.0005146989506101818,1.1454669229118193
60,1.0,1.0,1.0,0.009942356758983806,0.00023454154597857269,1.1955443711133646
61,1.0,1.0,1.0,0.008653708720885334,0.00032957458643068094,1.1626415463226052
62,1.0030755941157374,1.0,1.0,0.0363813090543772,0.0004242274953867309,1.1155133481386308
63,1.0,1.0,1.0,0.01718653541411186,0.0003637864811025793,1.154708199091442
64,1.0,1.0,1.0,0.014143577439426736,0.000367967935744673,1.197990209715663
65,1.0,1.0,1.0,0.028980515945477237,0.00036606727462640265,1.176400209483837
66,1.0,1.0,1.0,0.01560632600740064,0.0002501269646018045,1.120924189767825
67,1.0,1.0,1.0,0.016554755757169914,0.00026001039987022523,1.1141597311463975
68,1.0,1.0,1.0,0.017764716436431627,0.00026039053227577824,1.1500084821704895
69,1.0,1.0,1.0,0.008957054188613256,0.00017296013538725674,1.1006297206012459
70,1.0186387049727161,1.0,1.0,0.06194139578474278,0.0003371772299942677,1.120062449601222
71,1.0,1.0,1.0,0.010560831789916847,0.000231880620958691,1.1481471886145918
72,1.0105594440908934,1.0,1.0,0.06715985013670434,0.0004151043240199215,1.1818636317498037
73,1.0,1.0,1.0,0.010065139447760885,0.0002470859062668751,1.1919550941101213
74,1.0,1.0,1.0,0.045761450341160526,0.00037252952097333036,1.1202320152819332
75,1.0,1.0,1.0,0.02603411153995694,0.00029916401308582863,1.1614714857348192
76,,1.0,0.0,0.06870926883857464,0.000334516304974386,1.1326672776204836
77,1.0,1.0,1.0,0.053362953231953725,0.00026001039987022523,1.1355236323996285
78,1.0,1.0,1.0,0.014575787709873111,0.00024176405713660643,1.1712343396309832
79,1.0,1.0,1.0,0.017194518190081,0.0003409785513213137,1.1563337185241709
80,1.0322506117683687,1.0,1.0,0.10542585446091834,0.0003979983757744776,1.1736652296801557
81,1.003520460999564,1.0,1.0,0.028192501968987926,0.0003132289029963431,1.161446180703643
82,1.0,1.0,1.0,0.025558566201652866,0.00030220507051126333,1.1925249581376363
83,1.0,1.0,1.0,0.00663406653166021,0.0041502829699311405,1.1884106350404255
84,1.013074770128147,1.0,1.0,0.039545149057630624,0.00036074542367714457,1.1425895263136345
85,1.0011173265647306,1.0,1.0,0.037471147968062724,0.0002946024278571713,1.1455692189956803
86,1.000152232482211,1.0,1.0,0.04640957568153681,0.00031779049004398985,1.164586023066928
87,,1.0,0.0,0.1034822387046006,0.0003561838384484872,1.144277971790542
88,1.0,1.0,1.0,0.023375467182631837,0.0008944509827415459,1.1515452691149564
89,1.0027502925057012,1.0,1.0,0.017455668987167883,0.00027635608330456307,1.1602618961089308
90,1.0066885821499632,1.0,1.0,0.03411192003204633,0.0002976434843731113,1.1943003481098036
91,1.0034835760143892,1.0,1.0,0.05830277070799639,0.0002527878896216862,1.1053329976941775
92,1.0203909963041575,1.0,1.0,0.13477661913566408,0.0004846685096708825,1.1940813278692102
93,1.0,1.0,1.0,0.04427741437120858,0.000371389124666166,1.1527394049215385
94,1.0,1.0,1.0,0.022482916860099067,0.0002166753338315175,1.1661376373002634
95,1.0,1.0,1.0,0.015194262741715647,0.0006469849440691178,1.175166868554236
96,1.0,1.0,1.0,0.006433736882172525,0.0002197163912569522,1.1890573501493424
97,1.0,1.0,1.0,0.010478723243068089,0.00027255476197751705,1.1875821370346258
98,1.000281520629005,1.0,1.0,0.03427765765627555,0.00022351771258399822,1.109518353327725
99,1.0033611016286352,1.0,1.0,0.10722768092000479,0.0003531427810230525,1.1531857576515683
100,1.0,1.0,1.0,0.024377495567932783,0.0003162699613312725,1.1461920922423143
101,1.0012753048579273,1.0,1.0,0.016453260469461384,0.0002444249812469934,1.198298440164495
102,1.0,1.0,1.0,0.011548035020496172,0.00026305145729565993,1.122594826970791
103,1.0,1.0,1.0,0.009974667992537434,0.00025202762481058016,1.1218377842278622
104,1.0,1.0,1.0,0.010804116374856676,0.00021553493752435315,1.1847234401078173
105,1.0,1.0,1.0,0.02167133468992688,0.0002626713248901069,1.1321715217155632
106,1.0,1.0,1.0,0.022684386907712906,0.00030942758257879177,1.1349789245473327
107,1.0393154307850523,1.0,1.0,0.08507509891023801,0.0004633811086023343,1.1457764149574126
108,1.0,1.0,1.0,0.020300958237385203,0.00024024352842388907,1.1260289896450626
109,1.0,1.0,1.0,0.014996594015428855,0.000235301809880184,1.1356903294845289
110,1.0069888460249978,1.0,1.0,0.1812394133194175,0.00043183013895031763,1.1433537896739812
111,1.0030997002720163,1.0,1.0,0.026271314010955393,0.00029346203155000694,1.1594328682667698
112,1.048165017173246,1.0,1.0,0.41811344968391495,0.00042346723148511956,1.1088393924555893
113,1.0123747415635451,1.0,1.0,0.048071133371195174,0.0002706541017687414,1.1380314394533106
114,1.0142489490015412,1.0,1.0,0.11925316193901381,0.0003827930895567988,1.1887910157504706
115,1.0,1.0,1.0,0.010216051917268487,0.00019082634662481723,1.1857481727104342
116,1.0023273528158727,1.0,1.0,0.12227217158852,0.0003767109756154241,1.1183087260380473
117,1.0,1.0,1.0,0.012149023972597206,0.0002828183305609855,1.1665545598253664
118,1.0,1.0,1.0,0.014484175858342496,0.000540928070222435,1.1244190404299619
119,1.0,1.0,1.0,0.010763822365333908,0.0002622911933940486,1.1809606827559578
120,1.0,1.0,1.0,0.009434120054720552,0.00023606207378179533,1.1913094294747124
121,1.0,1.0,1.0,0.022945917837205343,0.0002919415019277949,1.1504937851910304
122,1.0015282687729874,1.0,1.0,0.018856456012144918,0.0002288395626237616,1.1510646003883747
123,1.0,1.0,1.0,0.03258378873215406,0.00033641696609265637,1.1647576235760058
124,1.0,1.0,1.0,0.011598972731007962,0.00019348727164469892,1.1376474949832422
125,1.0149024556697004,1.0,1.0,0.023981777984772634,0.00028814018060074886,1.1780490700692685
126,1.0,1.0,1.0,0.026246605420055857,0.00032425273639091756,1.146941683732846
127,1.0,1.0,1.0,0.007578314828606381,0.00021325414491002448,1.158597786027248
128,1.0058405522472635,1.0,1.0,0.08245104657999036,0.0004097824730706634,1.124809523054417
129,1.0,1.0,1.0,0.011275100127022597,0.0002649521184139303,1.1059228175856952
130,1.0,1.0,1.0,0.008093774044027668,0.00022123691996966954,1.1584912649596844
131,1.0,1.0,1.0,0.0097005927018472,0.00023454154506907798,1.172581375969207
132,1.0,1.0,1.0,0.028736851228131854,0.000437151988990081,1.171373673085101
133,,1.0,0.0,0.26111202342781326,0.0005952869696557173,1.1145395571658414
134,1.0031071248194687,1.0,1.0,0.0906584801405188,0.0004185255129414145,1.182758426091704
135,1.0,1.0,1.0,0.008421067836934526,0.0002383428673056187,1.1148309211584195
136,1.0,1.0,1.0,0.008231001755120815,0.00023682233768340666,1.1450032282788074
137,1.0063009757459114,1.0,1.0,0.03894606076664786,0.0005089969681648654,1.1024857109053043
138,1.0,1.0,1.0,0.022049186060939974,0.0002771163481156691,1.1295644258486575
139,1.000992482494138,1.0,1.0,0.04432683155300765,0.0002592501359686139,1.1193638505655759
140,1.0106439814783121,1.0,1.0,0.0771333777329346,0.0004462751612663851,1.1416789652568398
141,1.005402401506412,1.0,1.0,0.03547697463454824,0.0002505070970073575,1.152553911977308
142,1.0,1.0,1.0,0.027339105260580254,0.00038051229694247013,1.1603222708420582
143,1.0010951442918912,1.0,1.0,0.07019482533723931,0.00041092286937782774,1.1668418913088545
144,1.0079442771652765,1.0,1.0,0.04182822283655696,0.00029118123802618356,1.1245590243739763
145,1.0131498803623677,1.0,1.0,0.04079502361400955,0.00032121167896548286,1.1511284203885952
146,1.0,1.0,1.0,0.006646991026173055,0.0002410037923255004,1.1027859206881943
147,1.0,1.0,1.0,0.017028780565851775,0.0002467057747708168,1.161877831159845
148,1.0001198921869119,1.0,1.0,0.04269074271815043,0.000301444806609652,1.1279024226786558
149,1.0,1.0,1.0,0.014107464883636567,0.00031246863909473177,1.1897199827290017
150,1.005900108333188,1.0,1.0,0.0493035218478326,0.0004276486852177186,1.1810139853396593
151,1.0,1.0,1.0,0.01571048222012905,0.00046832282623654464,1.1837523920774646
152,1.0026561827233988,1.0,1.0,0.05216515678239375,0.0003641666135081323,1.124214764522168
153,1.017251613029113,1.0,1.0,0.11008247347490396,0.0005017744570068317,1.1383555972508432
154,1.0,1.0,1.0,0.01563141473070573,0.0002497468321962515,1.155668036406985
155,1.0,1.0,1.0,0.01589712711302127,0.00029308189914445393,1.1780588574097797
156,1.0,1.0,1.0,0.03071201795410161,0.0003945771859434899,1.1228834035828488
157,1.0024812948945274,1.0,1.0,0.05069936715608492,0.00029042097412457224,1.1911475565801135
158,1.0,1.0,1.0,0.06531696940419351,0.0002706541017687414,1.1814674361848325
159,1.0,1.0,1.0,0.013257109231744835,0.00020907269117742544,1.1833342982546327
160,1.0,1.0,1.0,0.021660310856532305,0.00026381172210676596,1.1195366554199002
161,1.002434677312539,1.0,1.0,0.02867070823231188,0.0002531680220272392,1.1027890465420784
162,1.0108417040591966,1.0,1.0,0.02216018465333036,0.00025202762481058016,1.1681598486962157
163,1.0096706822872066,1.0,1.0,0.03223292674374534,0.00024328458584932378,1.156303087853883
164,1.0,1.0,1.0,0.015548165786640311,0.0003398381550141494,1.1326639786624229
165,1.0,1.0,1.0,0.011271298805695551,0.00024822630257403944,1.1843746195095568
166,1.0,1.0,1.0,0.022903723166564305,0.0003884950720021152,1.1292227630816056
167,1.0,1.0,1.0,0.008147372678649845,0.00017296013447776204,1.1687435591085351
168,1.0003433788871947,1.0,1.0,0.03440728272380511,0.00027521568699739873,1.1910409090260057
169,1.0,1.0,1.0,0.03794517277765408,0.0002835785944625968,1.1779765445845147
170,1.009361212302966,1.0,1.0,0.04017730884697812,0.0003196911502527655,1.1790242127658348
171,1.022694889789298,1.0,1.0,0.1085026441996888,0.00040179969801101834,1.1560769203238477
172,1.0,1.0,1.0,0.012842385040130466,0.00025392828592885053,1.1786580771209119
173,1.0167719496051209,1.0,1.0,0.166978755173659,0.00047744599851284875,1.1380670435083091
174,1.0,1.0,1.0,0.01811177710260381,0.0002288395626237616,1.1183908981961566
175,1.0,1.0,1.0,0.007135460857170983,0.00016155616958712926,1.1681833082724917
176,1.0,1.0,1.0,0.017720621105581813,0.0003858341460727388,1.1701924789591203
177,1.011636665663795,1.0,1.0,0.06497675111677381,0.00043525132787181064,1.1023476347853964
178,1.004679805248313,1.0,1.0,0.09196499438985484,0.0004766857346112374,1.1129694631155655
179,1.0,1.0,1.0,0.0236217928249971,0.00032387260398536455,1.1470611336146528
180,,1.0,0.0,0.018313627281713707,0.00020299057541706134,1.138449894239759
181,1.0182255417398116,1.0,1.0,0.06835156447141344,0.0006382419041983667,1.1953435400800538
182,1.0170278674348208,1.0,1.0,0.04781416402875038,0.0005207810654610512,1.114054701780408
183,1.000792897512955,1.0,1.0,0.036952647696125496,0.0006819571026426274,1.1803351168223548
184,1.0,1.0,1.0,0.036492687778263644,0.0003409785513213137,1.1852250267102165
185,1.0,1.0,1.0,0.024264596314424125,0.0002539282850193558,1.107427234064926
186,1.000060089355242,1.0,1.0,0.062177457858524576,0.00026419185451231897,1.152598935768011
187,1.0038583114022923,1.0,1.0,0.08999590977782645,0.0005785611538158264,1.179254645742153
188,1.003221535097502,1.0,1.0,0.04239347936527338,0.00042878908061538823,1.172693754264655
189,1.0073365173115665,1.0,1.0,0.028618630125492928,0.0002763560842140578,1.1566777528855094
190,1.0,1.0,1.0,0.006462246794399107,0.0002140144088116358,1.1984784708087042
191,1.0,1.0,1.0,0.006973904686674359,0.00023150048855313798,1.1347494031524217
192,1.0,1.0,1.0,0.021526504334360652,0.0002657123823155416,1.1277221894823815
193,1.0,1.0,1.0,0.0125226938898777,0.00018854555401048856,1.1940025597529857
194,1.0,1.0,1.0,0.011120766467684007,0.00024594550995971076,1.1075171942771218
195,1.0,1.0,1.0,0.03566894137748022,0.0003314752475489513,1.196769994924427
196,1.0,1.0,1.0,0.027334543673532607,0.0003189308863511542,1.1926424165146028
197,1.0,1.0,1.0,0.010665368135050812,0.00026609251472109463,1.1622303488122778
198,1.0029165312011576,1.0,1.0,0.06746509626464103,0.00042080630555574317,1.108546904018604
199,1.0124604012967195,1.0,1.0,0.06709446740478597,0.0003398381550141494,1.122457711932697
200,1.0,1.0,1.0,0.010033208345703315,0.00019120647812087554,1.1951740853495616
201,1.0,1.0,1.0,0.012227711330524471,0.0002508872275939211,1.1418479594397457
202,1.0,1.0,1.0,0.006299550227595319,0.00020565150043694302,1.1797016508508178
203,1.0245903489774728,1.0,1.0,0.15870137729507405,0.0006948815962459776,1.1183628446480487
204,1.0,1.0,1.0,0.018269912083269446,0.0002440448497509351,1.1723391392599025
205,1.0,1.0,1.0,0.015317425561988784,0.00023758260249451268,1.1525126926846492
206,1.0006690893123162,1.0,1.0,0.11263620135468955,0.0003440196087467484,1.157476765217644
207,1.0058814986323603,1.0,1.0,0.03983252897432976,0.0002288395635332563,1.170934949556965
208,,1.0,0.0,0.10786022084175784,0.0005599346777671599,1.156106566800199
209,1.0,1.0,1.0,0.022457828137703473,0.0002892805769079132,1.1633063012936924
210,1.000182313936788,1.0,1.0,0.018041832784547296,0.0002710342332647997,1.1677594662370303
211,1.0055228078759435,1.0,1.0,0.13168690490329027,0.00040864207676349906,1.149098486102536
212,1.0,1.0,1.0,0.009344788995804265,0.0002524077572161332,1.1689652342731165
213,,1.0,0.0,0.743856684091952,0.0005215413293626625,1.1196329364192885
214,1.0,1.0,1.0,0.03788815295229142,0.0003463004013610771,1.166541812552601
215,1.0327660153435367,1.0,1.0,0.027640169934784353,0.0002953626917587826,1.1245914674000606
216,1.0062981999725378,1.0,1.0,0.044078225117118564,0.00033527656887599733,1.1340356250491237
217,1.0,1.0,1.0,0.006170685423057876,0.0002170554662370705,1.1873772033681256
218,1.0,1.0,1.0,0.008185766027963837,0.00021857599494978786,1.122378291364011
219,1.0,1.0,1.0,0.030987993905910116,0.00040217983041657135,1.1235736293957561
220,1.0,1.0,1.0,0.03476650761967903,0.00029992427789693465,1.1957942678016922
221,1.0,1.0,1.0,0.02293565426771238,0.00032387260398536455,1.1944192031868288
222,1.005202112973927,1.0,1.0,0.09959120587063808,0.0013988863647682592,1.1868321399784416
223,1.0,1.0,1.0,0.02449153521683911,0.00029118123802618356,1.196076241923762
224,1.0018183723974003,1.0,1.0,0.06563704068685183,0.00036644740703195566,1.1001296653704344
225,1.0,1.0,1.0,0.02717070671133115,0.00031855075394560117,1.1550597825466242
226,1.0,1.0,1.0,0.019948575721173256,0.00030258520291681634,1.1715056664590764
227,,1.0,0.0,0.17107505937656242,0.0005797015510324854,1.110595270226294
228,1.0,1.0,1.0,0.023861276088609884,0.00033375604016328,1.116405546000035
229,1.0020658001269154,1.0,1.0,0.060896792596395244,0.0005489108452820801,1.113559423762464
230,1.0,1.0,1.0,0.027871670422427997,0.0003615056875787559,1.1880680705504734
231,1.0216862035108023,1.0,1.0,0.026327953703003004,0.00031132824278756743,1.1019984404223921
232,1.022309176516745,1.0,1.0,0.061641471506845846,0.0003128487705907901,1.1407946408140301
233,1.0040138467055462,1.0,1.0,0.06291833544764813,0.00033565670128155034,1.1448084834674148
234,1.0,1.0,1.0,0.01766626220614853,0.00030942758166929707,1.1052427750048799
235,1.0161699708622765,1.0,1.0,0.09331750462933996,0.00035656396994454553,1.1311703410267153
236,1.0030776294495933,1.0,1.0,0.06107621497903892,0.0004462751612663851,1.1461539904155997
237,1.0,1.0,1.0,0.03219111220641935,0.00029726335287705297,1.1388329408503817
238,1.0,1.0,1.0,0.012380904592646402,0.00023872299880167702,1.1175723121859251
239,1.0,1.0,1.0,0.02439916310049739,0.0002953626917587826,1.1355143077369039
240,1.0,1.0,1.0,0.006901679575094022,0.00021325414400052978,1.1292398917994435
241,1.0111584062730032,1.0,1.0,0.12990218439153978,0.0002976434843731113,1.1397617203671195
242,1.0012849698262483,1.0,1.0,0.06824246654105082,0.000466422166027769,1.1369774847593643
243,1.0418911341631687,1.0,1.0,0.09928481934548472,0.0004755453373945784,1.146863116853563
244,1.0009921383915779,1.0,1.0,0.02884252797048248,0.00027825674442283344,1.187371753120755
245,1.0,1.0,1.0,0.021902835177570523,0.00027825674442283344,1.1043389564333168
246,1.0,1.0,1.0,0.013625837431391119,0.00023302101635636063,1.1160253352390992
247,1.014664894018012,1.0,1.0,0.08514922468293662,0.00034782093007379444,1.1088957643288153
248,1.0247918131958496,1.0,1.0,0.3540376117962296,0.0006903200101078255,1.1448033058861276
249,1.0181581346947355,1.0,1.0,0.033762578573259816,0.0002953626917587826,1.1333679371170717
250,1.0,1.0,1.0,0.027126231248075783,0.00026305145729565993,1.1760164318166453
251,1.0,1.0,1.0,0.0079459026319455,0.00021515480420930544,1.1026151630879792
252,1.0289962025006358,1.0,1.0,0.05484622893618507,0.0004888499634034815,1.115701590190675
253,1.0,1.0,1.0,0.02851751497018995,0.0002885203130063019,1.1164893485192857
254,1.0,1.0,1.0,0.020458713085645286,0.0002140144088116358,1.188204711221277
255,1.0,1.0,1.0,0.02872962871697382,0.00038089242843852844,1.1373291189827055
256,1.000481045351742,1.0,1.0,0.1176870174222131,0.0004341109315646463,1.120538625358901
257,1.0,1.0,1.0,0.015315144769374456,0.0003497215911920648,1.192813478729915
258,1.0075405554354062,1.0,1.0,0.07418393226998887,0.0011624441585809109,1.1676781731167056
259,1.0237303681458385,1.0,1.0,0.026162596211179334,0.00039913877208164195,1.1493461067847741
260,1.0007697285169865,1.0,1.0,0.04127056895140413,0.0005010141931052203,1.1010076284267436
261,1.0102475403652242,1.0,1.0,0.04592110585053888,0.0002706541008592467,1.1927703430729624
262,1.0,1.0,1.0,0.007576034035992052,0.00022845943021820858,1.1230634457800586
263,1.0037926399754187,1.0,1.0,0.015987218435839168,0.0002824381981554325,1.1269132227867296
264,1.0,1.0,1.0,0.007047650326967414,0.00020717202914966037,1.1541555086524742
265,1.0,1.0,1.0,0.014892817935105995,0.0004033202267237357,1.1740367605369801
266,1.0215015996297712,1.0,1.0,0.0982166479643638,0.0007549424781245762,1.1216465929889992
267,1.002226981337607,1.0,1.0,0.055011966560414294,0.0006135333132988308,1.1606525509665135
268,1.0118763832670925,1.0,1.0,0.05593150626646093,0.0002927017667389009,1.1700512187582273
269,1.0210873896955073,1.0,1.0,0.07697714341338724,0.0004075016804563347,1.178925179278166
270,1.0001168601439223,1.0,1.0,0.10595005671621038,0.0004462751612663851,1.1522322470204855
271,1.0049174339345288,1.0,1.0,0.09727163940351602,0.0003531427810230525,1.1608325098671584
272,1.0,1.0,1.0,0.014286127000559645,0.0002657123823155416,1.170632940234804
273,1.0,1.0,1.0,0.01758909537602449,0.0003200712826583185,1.1392908153373675
274,1.0,1.0,1.0,0.012179434545942058,0.00026647264712664764,1.1650747496900262
275,1.002460992491667,1.0,1.0,0.04204375777317182,0.0006534471904160455,1.1590141378279948
276,1.0,1.0,1.0,0.026174760440881073,0.00031246863909473177,1.1774898428159493
277,1.0019345612029322,1.0,1.0,0.05429617769550532,0.0003231123400837532,1.1482738585141945
278,1.0,1.0,1.0,0.019346446372765058,0.00025202762481058016,1.1820073047589865
279,1.0,1.0,1.0,0.019896497613444808,0.0002448051136525464,1.164465499423822
280,1.0,1.0,1.0,0.007262044867275108,0.00023378128116746666,1.1179288092462771
281,1.0019214683978732,1.0,1.0,0.033664884607787826,0.0002748355545918457,1.1533823679304667
282,1.0104942340164986,1.0,1.0,0.0601148607347568,0.0005755200963903917,1.1115839294328462
283,1.0,1.0,1.0,0.006405987233847554,0.0002136342764060828,1.1160025011667336
284,1.0,1.0,1.0,0.020878378994893865,0.0003219719428670942,1.1619754975973389
285,1.0216348034374234,1.0,1.0,0.041142844544083346,0.00020261044392100303,1.1159269792684503
286,1.0,1.0,1.0,0.03033036526176147,0.00028471899076976115,1.1216043874466934
287,1.0002253959300973,1.0,1.0,0.012174872959803906,0.00023644220618734835,1.154970162707266
288,1.009936570440509,1.0,1.0,0.15228892781397008,0.0005595545453616069,1.1840719450094372
289,1.0137213986027012,1.0,1.0,0.025863432198093506,0.0003770911071114824,1.1083381364688993
290,,1.0,0.0,0.03454755149232369,0.0003193110178472125,1.172989137350089
291,,1.0,0.0,0.9428604337153956,0.0005211611969571095,1.1490750071478888
292,1.0,1.0,1.0,0.03833746917098324,0.00025468854983046185,1.1614339264369327
293,1.0645843695323525,1.0,1.0,0.1236322844724782,0.00036644740612246096,1.1172201477546553
294,1.0068019163796336,1.0,1.0,0.031022966064483626,0.00027939714072999777,1.1069801030606976
295,1.0,1.0,1.0,0.020787907539670414,0.00027331502678862307,1.149721124313465
296,1.0583588143895217,1.0,1.0,0.02490017729360261,0.00029042097321507754,1.164210016984428
297,1.0,1.0,1.0,0.036294258787165745,0.00041738511663425015,1.1837517643701687
298,1.0,1.0,1.0,0.019704911003827874,0.0003763308423003764,1.181819547006984
299,1.0,1.0,1.0,0.00878979603658081,0.0002318806200491963,1.1993146187291548
300,1.0,1.0,1.0,0.029545392342697596,0.0003041057316295337,1.1671640587562147
301,1.022656038150344,1.0,1.0,0.03059303658665158,0.0002767362157101161,1.1553091847354844
302,1.0,1.0,1.0,0.021600249974653707,0.00026951370455208234,1.1264097663962114
303,1.0,1.0,1.0,0.0069016795760035166,0.0002105932189806481,1.122637957645351
304,1.0,1.0,1.0,0.012125075646508776,0.000264571986917872,1.1617879264576465
305,1.0057571867999886,1.0,1.0,0.12564508428295085,0.0004896102273050928,1.12790050800761
306,1.0,1.0,1.0,0.018380910675659834,0.0003310951151433983,1.1844556410874638
307,1.0004895081938625,1.0,1.0,0.05517770418373402,0.0003067666557399207,1.1272141426952662
308,,1.0,0.0,0.019769913603340683,0.0002957428241643356,1.1117906517214493
309,1.009936252943345,1.0,1.0,0.0380717567886677,0.0002649521184139303,1.1326760942212877
310,1.0047354970483515,1.0,1.0,0.020217709293319786,0.0002497468321962515,1.1185561320418729
311,1.011538343570292,1.0,1.0,0.024513202750313212,0.0005264830479063676,1.1762312944679054
312,1.0,1.0,1.0,0.013186024517381156,0.0002524077572161332,1.1668747333521805
313,1.0178160601325315,1.0,1.0,0.06420774374782923,0.0005808419464301551,1.1903172910418973
314,1.0012162800946443,1.0,1.0,0.014148899289466499,0.00024594550995971076,1.1346206894307116
315,,1.0,0.0,0.0823590545960542,0.0005473903165693628,1.192914914794696
316,,1.0,0.0,0.01641524725346244,0.0002858593879864202,1.1815918896808568
317,1.0029993772319665,1.0,1.0,0.10875011023836123,0.0005055757792433724,1.1068219783766735
318,1.0,1.0,1.0,0.007507990378144314,0.0002166753329220228,1.1398209907420944
319,,1.0,0.0,0.21172411223869858,0.0004972128708686796,1.1653103738784993
