,time,value,bound,no_items,no_pos,no_prop
63,0.04862479064141212,7.6296201850812535,1.5,25.0,24.0,19.0
64,1.1579687028396748,29.35941349028231,1.5,98.0,82.0,4.0
65,0.6818304497664798,20.04133644176084,1.5,80.0,62.0,8.0
66,0.0029061214435657234,1.5721707268080607,1.5,5.0,4.0,10.0
67,1.2074404311627376,23.703335360109637,1.5,79.0,76.0,16.0
68,1.2156239475050654,22.774412517637224,1.5,85.0,65.0,13.0
69,0.002717195039707576,1.723623115939322,1.5,5.0,4.0,2.0
70,1.6254916077902948,29.317473156023116,1.5,105.0,78.0,18.0
71,0.6502778396550895,18.686283803060963,1.5,67.0,52.0,17.0
72,0.5376887268337072,18.09652971655634,1.5,80.0,54.0,4.0
73,1.5979265992411058,30.87884718763725,1.5,117.0,81.0,10.0
74,0.7629441195991689,25.009480013493008,1.5,74.0,73.0,10.0
75,0.4397875965444342,13.453295863533295,1.5,57.0,46.0,12.0
76,0.2989131219841141,15.968264353941036,1.5,47.0,43.0,6.0
77,0.6152781779739911,19.520542842249338,1.5,82.0,58.0,3.0
78,1.734226165812757,28.610716859247567,1.5,99.0,85.0,17.0
79,0.2759097167472504,12.455904873066759,1.5,50.0,43.0,13.0
80,0.049174083706944316,9.062413581335848,1.5,31.0,24.0,2.0
81,0.6704173182790356,23.723376582645333,1.5,84.0,60.0,5.0
82,1.5038283255798746,35.40487777705909,1.5,100.0,89.0,10.0
83,1.034588737249365,25.190776396064596,1.5,94.0,77.0,5.0
84,0.7506448966682768,14.787647852681806,1.5,60.0,48.0,10.0
85,0.46311449548286987,20.759826459886767,1.5,70.0,48.0,15.0
86,1.969440679009864,33.060881177875835,1.5,123.0,89.0,11.0
87,0.005350760685374212,0.0,1.5,9.0,7.0,17.0
88,2.1536199743485867,37.73173655487917,1.5,132.0,93.0,4.0
89,0.8815655726674834,19.924863614835722,1.5,73.0,54.0,15.0
90,2.4363523291166302,33.3409418998271,1.5,130.0,94.0,14.0
91,0.10426988878050736,7.47990410655256,1.5,28.0,27.0,12.0
92,1.8244687442742418,29.908165922993195,1.5,102.0,88.0,13.0
93,0.42308984761963586,21.175605771462997,1.5,67.0,53.0,5.0
94,0.09321712395473014,9.163715625020348,1.5,36.0,25.0,7.0
95,0.0024336153671242755,0.0,1.5,5.0,4.0,13.0
96,1.130373663735341,24.915575971104538,1.5,87.0,84.0,9.0
97,0.261633418914073,13.406087124885554,1.5,54.0,47.0,5.0
98,0.10393917254036467,6.9959478692068515,1.5,28.0,22.0,19.0
99,1.0543572054705805,23.086156048597093,1.5,80.0,70.0,19.0
100,0.03121619186711655,5.748329533889943,1.5,18.0,13.0,14.0
101,0.38731471337546,17.397755663443718,1.5,67.0,48.0,11.0
102,0.8227934954577876,27.703336464278383,1.5,91.0,69.0,3.0
103,0.5505395236317554,21.550454806756814,1.5,71.0,57.0,19.0
104,0.8477310204990829,25.28662941766867,1.5,85.0,65.0,19.0
105,0.005697062403498876,1.054168802402536,1.5,6.0,4.0,5.0
106,2.1769157023310584,33.43258384380742,1.5,114.0,83.0,15.0
107,0.2960282880226828,15.688893759727376,1.5,61.0,45.0,8.0
108,0.8515893766341094,20.075008500764728,1.5,69.0,55.0,16.0
109,0.629526726053669,18.743953531921775,1.5,66.0,53.0,15.0
110,1.6125712465417337,17.460306867679904,1.5,65.0,55.0,19.0
111,0.09364325373081783,10.362773702123826,1.5,41.0,28.0,2.0
112,1.0749680497701348,24.875216565550087,1.5,84.0,60.0,19.0
113,0.19740984561254038,7.796865624557854,1.5,34.0,28.0,16.0
114,0.6366173582690777,22.674827954180742,1.5,73.0,59.0,11.0
115,0.09104199944195557,0.0,1.5,12.0,11.0,18.0
116,1.3209753164042013,28.625426532315448,1.5,108.0,83.0,2.0
117,0.10335300651472323,8.404150509921799,1.5,33.0,22.0,17.0
118,2.02387999334006,33.339732671172406,1.5,121.0,81.0,10.0
119,0.010460896796004704,2.9577569278808573,1.5,14.0,11.0,9.0
120,0.04745017778849103,6.360375523107865,1.5,27.0,23.0,10.0
121,0.6319280300640173,23.453466361983544,1.5,74.0,61.0,17.0
122,0.18393524956151452,14.818538339239026,1.5,46.0,41.0,9.0
123,0.0916559152210823,6.398557655472196,1.5,27.0,18.0,8.0
124,0.9979134466182131,18.718164386045665,1.5,62.0,45.0,13.0
125,0.1715117229403802,13.129483810515861,1.5,45.0,40.0,8.0
126,1.134078826025771,25.189221004164978,1.5,90.0,78.0,9.0
127,0.0063155397859304685,3.158490156770477,1.5,9.0,8.0,19.0
128,0.21035567581293435,7.052693280370253,1.5,28.0,20.0,14.0
129,1.0863294830867147,29.477208136095733,1.5,108.0,73.0,2.0
130,0.8974418528624426,29.403563166651363,1.5,81.0,79.0,6.0
131,1.5932167438211167,32.008257261858226,1.5,119.0,82.0,4.0
132,0.08426497745428208,11.109438187891204,1.5,36.0,29.0,6.0
133,0.0911647825977866,8.039024594968195,1.5,33.0,24.0,11.0
134,0.33089186187160635,16.053440974920832,1.5,55.0,39.0,7.0
135,0.3081724164409394,18.347390715439168,1.5,52.0,48.0,10.0
136,2.0618275911617445,35.40943231034882,1.5,120.0,95.0,8.0
137,1.2660444893170961,30.199037279824367,1.5,108.0,75.0,8.0
138,2.01797195678337,32.32629899650123,1.5,109.0,99.0,11.0
139,1.9370320080101777,34.05643955528168,1.5,118.0,90.0,10.0
140,0.7410370196916745,20.787039699952917,1.5,82.0,55.0,18.0
141,0.007143850920726891,0.0,1.5,12.0,8.0,11.0
142,0.8400713282704686,24.496006816648872,1.5,75.0,74.0,15.0
143,0.2511029576675554,14.3695804611837,1.5,57.0,43.0,3.0
144,0.32147823316938684,17.51972322308326,1.5,56.0,53.0,3.0
145,1.3729696113589966,30.16183889204604,1.5,110.0,82.0,2.0
146,0.3775243722663646,17.784048751049234,1.5,56.0,50.0,13.0
147,0.9889400126356378,27.42301171099978,1.5,90.0,62.0,15.0
148,0.6537020832082163,17.114730203045596,1.5,76.0,51.0,19.0
149,2.10523580828189,37.60592654026546,1.5,113.0,98.0,12.0
150,0.5630816519390294,17.170755316372972,1.5,68.0,66.0,4.0
151,1.0526180942077303,26.188875984558916,1.5,88.0,85.0,3.0
152,1.515279090294655,27.23961206972767,1.5,95.0,89.0,14.0
153,0.10259920156738644,9.73465096671542,1.5,43.0,30.0,7.0
154,2.2133408650472575,35.60649697856169,1.5,130.0,93.0,6.0
155,1.0143264754695736,23.828594333058,1.5,78.0,71.0,14.0
156,0.0026122781635251613,1.0896375238887432,1.5,5.0,3.0,5.0
157,0.9315421184238062,21.396044467966348,1.5,74.0,53.0,14.0
158,1.3038624615780066,27.74161646624389,1.5,81.0,80.0,15.0
