,price of fairness,viol_coeff,max_unfairness,no_items,no_pos,no_prop
337,0.00039831777986927466,1.1846382767590016,1.2453261520693484,21.0,17.0,3.0
338,-3.5445508454124444e-16,1.1872199262588357,0.9005649722058711,19.0,13.0,2.0
339,0.016245859743724375,1.1098443873786272,1.3469926218926551,20.0,17.0,3.0
340,0.015535479711466696,1.1054938121401257,1.5683444901126324,19.0,15.0,4.0
341,0.00415922690957328,1.1827554440056909,1.3076726578177507,20.0,19.0,4.0
342,0.013712922289413128,1.1687545060313118,0.8624350058003205,20.0,18.0,2.0
343,0.01204254140052857,1.1296078516796255,1.0668559198361,21.0,15.0,2.0
344,0.05969355810196684,1.1306246533848057,1.7761447740803544,17.0,12.0,4.0
345,0.007979139402390046,1.1102066940529878,1.0040260860202406,21.0,14.0,2.0
346,-1.2736518114095057e-16,1.1565756055051022,0.8969194520833438,12.0,11.0,2.0
347,0.0053541327347508254,1.1934351907043537,0.9505734732651733,18.0,17.0,4.0
348,0.015364085970948307,1.1235885496663538,1.2123647069534327,15.0,14.0,3.0
349,2.0390383332291667e-16,1.1476083656975642,0.987301957773943,13.0,12.0,3.0
350,0.01971515741248848,1.144634776333834,1.257263683853851,13.0,10.0,3.0
351,0.016026204129803993,1.1189987920238775,1.1465093767823558,19.0,14.0,4.0
352,0.0,1.1686082603037664,0.9003008504122271,14.0,11.0,2.0
353,0.0,1.188507804740247,1.2239695450448005,24.0,16.0,2.0
354,2.144609408358541e-16,1.1529987942023596,1.0545635147491526,15.0,11.0,2.0
355,0.008437971398266525,1.1133622084092638,0.9875298725937107,17.0,13.0,2.0
356,0.002585260783522759,1.1372096684575104,0.9899836613678381,20.0,19.0,2.0
357,0.0,1.18580075854771,0.8616598551414321,21.0,19.0,3.0
358,1.3386321343391298e-16,1.1680515509529894,0.92070650796213,16.0,11.0,2.0
359,0.0,1.1481911731111085,1.0949530024339467,12.0,11.0,3.0
360,0.004469000066008424,1.1163930845423267,1.6035829928745318,16.0,11.0,3.0
361,0.0,1.1329138858989296,0.9076266024447723,25.0,18.0,2.0
362,0.013180384235529937,1.1102400073087524,1.3549567373748475,15.0,14.0,3.0
363,0.0001528632604286697,1.1506875742891909,1.1434045014632495,11.0,10.0,2.0
364,0.00023476685881875805,1.1816579988111455,1.150476512969406,22.0,18.0,4.0
365,0.012100526514750751,1.1462986268936528,1.2319054304913262,20.0,19.0,4.0
366,0.0,1.1016640052911428,0.9576758632451887,22.0,17.0,2.0
367,0.0015121455011571838,1.1447853137871258,1.1861360726672672,15.0,14.0,4.0
368,0.0036598549985486744,1.1147795223885493,0.8984540191431426,24.0,19.0,2.0
369,0.0019230182564223828,1.1682084211765655,1.079487518376931,15.0,14.0,3.0
370,0.007702925230911813,1.164545989708461,1.4296402340416914,15.0,10.0,4.0
371,0.019686680356795955,1.1634417406574118,1.201170080200633,22.0,19.0,4.0
372,0.012623006626516041,1.148565235910907,0.9073721011253861,11.0,10.0,3.0
373,1.1659308769636126e-16,1.1415716066561399,1.208060563967978,18.0,12.0,3.0
374,-3.41845040796301e-16,1.126092371404945,0.9741921165928054,24.0,19.0,2.0
375,0.009272219287583788,1.1950746269015344,1.0861120711928745,20.0,15.0,4.0
376,-3.9045171554654083e-16,1.1354949515055346,0.911799802535054,22.0,18.0,2.0
377,0.02248979455897491,1.163120231002999,1.4596279686419829,17.0,15.0,3.0
378,0.0,1.1504811101479602,1.5103651059386423,14.0,11.0,3.0
379,0.0,1.104165545038671,0.9881666918505683,14.0,10.0,2.0
380,1.8987154390386817e-16,1.1497687248566302,1.1590390141647482,20.0,16.0,2.0
381,0.008897507053219239,1.185017420519253,0.9119417437744617,16.0,11.0,2.0
382,0.0,1.1886530086784544,1.2375933359960023,20.0,14.0,3.0
383,0.013750403122568445,1.1299368432243428,1.526241434484477,11.0,10.0,4.0
384,0.003607027111640535,1.1926419755715467,1.186761628716779,19.0,14.0,3.0
385,0.06542268629780289,1.1616179295774671,1.174782306987305,19.0,13.0,3.0
386,0.019131014805023022,1.1468276748616277,1.0755503852188795,23.0,15.0,3.0
387,-2.0406056187294098e-16,1.1934090173064724,1.0977869926149766,16.0,15.0,3.0
388,0.006869483284223545,1.1588420575669616,1.0525342099425112,26.0,19.0,4.0
389,0.024756149084833968,1.1301002807316491,1.3078689310247535,20.0,19.0,3.0
390,2.0902291586323176e-16,1.1431762735246664,1.1008731057462737,26.0,18.0,3.0
391,0.015942166558044143,1.1532891207207625,1.0286588207705567,12.0,10.0,4.0
392,0.012008455864337126,1.1134776923164216,1.0969062053070355,14.0,11.0,3.0
393,0.001985573864673082,1.1056043180778932,1.0345036570709722,12.0,10.0,2.0
394,0.012934785087262842,1.1185437183788653,1.3248595282982496,14.0,11.0,3.0
395,0.09212326402884842,1.1497007316860421,0.9168124253567489,16.0,11.0,2.0
396,4.586038440628182e-05,1.1858383679052686,1.1224587609452392,21.0,18.0,4.0
397,1.1210845195910085e-16,1.1825539371902007,1.1228292312217039,15.0,10.0,2.0
398,0.06112569622012213,1.1986738386796625,1.1449806931292885,17.0,13.0,4.0
399,-1.320395063899607e-16,1.1900228885040145,1.9630660157153847,15.0,10.0,4.0
400,1.3706335375490922e-16,1.1752926683339573,0.9185292203882846,22.0,16.0,2.0
401,0.001086111305158178,1.1301674509342352,1.0781151365234358,19.0,16.0,3.0
402,8.103245831875993e-05,1.1557485399379543,1.1765320653701807,24.0,18.0,3.0
403,1.8742910620415062e-16,1.1306879676953216,1.4421519470154194,16.0,14.0,4.0
404,0.0012732025571792294,1.197792439574537,0.8869458039328474,16.0,11.0,2.0
405,0.004720469106298985,1.1082149134805035,1.357041124245537,17.0,15.0,4.0
406,0.0,1.1938316747389242,0.9034608626161968,16.0,15.0,2.0
407,9.497978998993061e-06,1.17434947478652,0.8781290622704232,23.0,16.0,2.0
408,0.03362596307350823,1.1017989749523935,1.1427201988819793,17.0,13.0,4.0
409,2.0908234878802335e-16,1.1100136178998696,1.056246273252412,13.0,12.0,3.0
410,0.008947736225129573,1.1164464551663416,0.9920332284264046,20.0,17.0,3.0
411,0.009641123794455073,1.1893839880746415,1.0921757886009373,18.0,15.0,3.0
412,0.0,1.1432030702160407,1.0688780918668939,24.0,17.0,2.0
413,0.016969175525927638,1.1236276992692404,1.2425660689706104,16.0,13.0,4.0
414,0.0,1.1160989511040569,1.0895116593074463,11.0,10.0,2.0
415,0.036374665664093975,1.1226483306962405,1.1037202408531872,15.0,10.0,4.0
416,0.04950009155252183,1.1395236625779461,1.1206863997068621,18.0,14.0,4.0
417,0.0,1.19416621970983,0.9837372005868819,17.0,14.0,4.0
418,0.00011817796620121359,1.1696912675561066,0.8550547076809645,24.0,17.0,2.0
419,0.0013925742734595572,1.138571186851745,0.9002128592502322,18.0,13.0,2.0
420,0.015037024138147491,1.1105243655622439,1.2379393586487333,25.0,19.0,4.0
421,0.011500640359642038,1.1258455934254845,1.1364405653574614,16.0,14.0,3.0
422,0.10586157400137894,1.1444450835525695,3.066457971275534,15.0,10.0,4.0
423,1.7830723394142796e-16,1.122182675591337,1.147493044676111,19.0,13.0,3.0
424,0.0003443599075503406,1.194107693934626,1.2386404503947304,23.0,18.0,4.0
425,0.005307375320296169,1.1736918835717396,1.286100531201701,19.0,18.0,4.0
426,0.0006238960502927549,1.1769371530449046,1.2151980901380064,23.0,15.0,4.0
427,0.0,1.103019610240541,0.9313619285422374,18.0,17.0,2.0
428,0.05115507064931462,1.1284276910426947,1.2919178302624748,14.0,10.0,4.0
429,0.021115774453349168,1.1220128859872933,0.9281754516503683,25.0,18.0,2.0
430,0.0015531904810441007,1.1749958579348618,0.9254589707416064,22.0,18.0,3.0
431,0.0,1.1779494533129875,1.177709325476027,17.0,15.0,3.0
432,0.0001198813727071943,1.1572611087865186,1.0960077784447197,17.0,16.0,4.0
433,0.0005298726602732248,1.1008679361691307,1.037317638791913,18.0,16.0,4.0
434,0.0036689484337949167,1.1006636098841451,1.4480420244123628,21.0,17.0,4.0
435,0.034828456945267115,1.1120203583572879,1.1198245427496198,14.0,12.0,3.0
436,0.000625128697670199,1.1914515596032573,1.213777017055949,21.0,15.0,3.0
437,0.002751684796425336,1.1067011458242546,1.0834323413111808,14.0,13.0,3.0
438,0.0003669575081982981,1.133244471692547,1.799582536305009,22.0,15.0,3.0
439,1.38894121504953e-16,1.1324613411527014,0.9522795892251371,14.0,10.0,2.0
440,0.0006504341654759235,1.1165453713427351,1.0137607893890168,23.0,19.0,2.0
441,0.021733082190670706,1.186147750023256,1.093257246717249,16.0,13.0,3.0
442,0.020299512351591054,1.102849461197819,1.130927304957368,20.0,18.0,4.0
443,-1.1607300067416616e-16,1.1211292443390828,1.0210131477586508,24.0,17.0,2.0
444,0.035797535115669896,1.1993035181824703,1.4169978900560887,23.0,16.0,4.0
445,0.0,1.144229151949751,0.9826039025695917,20.0,18.0,2.0
446,0.012880964303860465,1.100891798911994,1.037922491127859,20.0,15.0,4.0
447,0.07044189285463412,1.138145125252619,1.1554390909041794,24.0,17.0,4.0
448,0.003708439202317165,1.1067867880351459,1.0310697147155257,12.0,10.0,3.0
449,0.02310247329690954,1.1405378647811548,1.4049929255169766,18.0,14.0,3.0
450,1.979424793858134e-16,1.1953075253701857,1.0398693964730823,18.0,15.0,2.0
451,-1.6680527883799046e-16,1.187202101944434,0.957654013760897,16.0,13.0,3.0
452,0.0,1.120777496368186,1.0515463499166915,17.0,16.0,2.0
453,0.006003743220259238,1.1711077926463849,1.0898618788546817,13.0,11.0,2.0
454,0.0,1.1196354859704913,1.274177275771108,13.0,10.0,2.0
455,0.010182822300946009,1.1353504892645512,1.1094122726556563,15.0,11.0,3.0
456,0.00026206291702719536,1.1500360198775805,1.0159229134300172,14.0,11.0,3.0
457,0.005091182551721701,1.1484523016077994,1.2871974644909736,15.0,11.0,2.0
458,0.0012534812828164429,1.160664688479879,1.4146883151171845,18.0,15.0,4.0
459,0.002461607070505421,1.1144378807432327,1.3282335483912453,18.0,12.0,4.0
460,0.0,1.1346516451827144,1.2694248190168758,22.0,16.0,2.0
461,0.002375046507907144,1.119078970679804,1.1950950380100496,23.0,15.0,4.0
462,1.3035253965195452e-16,1.1606254683656219,1.2303349209035983,19.0,13.0,2.0
463,0.017461974618029643,1.1332219920404265,1.0502234350016488,14.0,13.0,3.0
464,0.026204149826596593,1.115274483744857,1.0653399331839088,22.0,19.0,2.0
465,0.003478734480824925,1.1526057526772653,1.1474344548590139,18.0,12.0,4.0
466,0.003144147739922901,1.1471847057285505,1.1533219227338225,12.0,10.0,2.0
467,0.00044473864816377853,1.1077207424486124,1.0186748492703803,22.0,17.0,3.0
468,0.018828104820971425,1.190358770472026,1.0616811908323207,12.0,11.0,3.0
469,-1.665520240328026e-16,1.1274023779760638,1.1928318516305776,20.0,14.0,3.0
470,0.007385236659877587,1.1626418897774924,1.2908545824075706,18.0,16.0,4.0
471,0.05039768084023538,1.1395419226871681,1.2379522214416692,14.0,11.0,4.0
472,0.0006933380044342409,1.1317749468434526,0.9684109024061738,18.0,17.0,2.0
473,0.0003103240199577598,1.122799169571368,1.073012414645818,21.0,19.0,3.0
474,0.0,1.1975072141675887,0.9395061272296641,21.0,19.0,3.0
475,0.0023495063203489903,1.189901379751002,0.9610832296147963,15.0,12.0,3.0
476,2.1308790466512843e-16,1.1631226953732319,1.0069239663873004,12.0,11.0,2.0
477,0.00020070035279741682,1.108303451669097,1.1976928039390566,16.0,14.0,3.0
478,2.1688366550945248e-16,1.1582970959406833,0.9442628176765112,24.0,19.0,2.0
479,0.008331658805600915,1.1139294280243082,1.1025707429568823,16.0,14.0,4.0
480,0.0019682520766409442,1.1650064659064028,0.9667951967830167,25.0,19.0,3.0
481,0.011932060541917455,1.133790889842512,1.0373643013751543,22.0,15.0,3.0
482,0.006640458706177179,1.1142561372869608,1.3087072902945343,16.0,14.0,4.0
483,0.0033816355824559862,1.109907163363351,1.3089497912911725,14.0,10.0,4.0
484,0.005422888299091636,1.1923149412851255,1.0966962227707588,20.0,14.0,3.0
485,0.0,1.189922132302671,0.8460582890079239,20.0,14.0,2.0
486,0.0,1.1215132837264856,1.535557823558482,21.0,16.0,3.0
487,-2.3258259406210927e-16,1.1745151085175811,0.8845229212439564,27.0,19.0,2.0
488,0.0007034814805589817,1.1940915383063122,0.898113949201253,20.0,15.0,2.0
489,0.0934260189407009,1.1137185419318332,1.297234413974944,15.0,10.0,4.0
490,0.1157253425825517,1.123571904265561,1.171935256537142,13.0,10.0,3.0
491,0.00025625110020969626,1.1670135183846038,0.9332118076847408,27.0,19.0,2.0
492,0.0034280212851745045,1.1883785587055358,1.3110316699712468,14.0,13.0,4.0
493,0.0,1.1282220888366468,1.043429718954544,18.0,17.0,4.0
494,0.0009534030535224471,1.1259629198941723,1.3361683947624057,26.0,18.0,3.0
495,0.028147794424490596,1.1443935538420842,1.1636670812987873,22.0,17.0,4.0
496,0.0021870248295203817,1.1865779563252374,1.1657706338159115,26.0,17.0,3.0
497,-1.9449027411756866e-16,1.1532687576363088,1.0050314487784813,20.0,16.0,3.0
498,0.0464889307764999,1.188536352422741,1.8004753895230547,17.0,12.0,3.0
499,0.0035752623846417846,1.1951174885318248,0.9638323220244729,20.0,18.0,3.0
500,1.6496772195096887e-16,1.1157165507995541,1.139600375645052,13.0,12.0,3.0
501,0.022960866395352775,1.1235510350625795,0.9372702760457926,17.0,13.0,2.0
502,0.0001748925302079184,1.1101846637402277,0.9244536229475903,17.0,14.0,2.0
503,0.0026511062067359134,1.1782536590868273,1.070053262490557,26.0,17.0,2.0
504,0.0,1.135492146021045,1.1237063855883653,15.0,13.0,2.0
505,0.015720738494198413,1.1546138140858715,1.2681660073132328,20.0,15.0,3.0
506,0.06031432549412443,1.1668917214343015,1.2949258980338147,19.0,13.0,4.0
507,0.0,1.17436640759017,1.7041865642634322,14.0,11.0,3.0
508,0.009942291611106184,1.1905889689116655,1.095110450037921,13.0,11.0,2.0
509,0.034559122931101714,1.1653310933016012,1.3957898575638534,15.0,10.0,4.0
510,0.0004566216904616218,1.131198677724674,1.1048011875290493,22.0,16.0,3.0
511,0.0067235768118436385,1.1242134422431482,1.2283742504852615,19.0,17.0,4.0
512,-1.3481084792284854e-16,1.1313233208721538,0.9380823881882058,28.0,19.0,2.0
513,-1.3177474342179521e-16,1.1203740974764052,1.100107867318689,24.0,18.0,2.0
514,0.0,1.122533354225183,0.9515183146278279,20.0,18.0,2.0
515,0.006067476271954076,1.1872617814162632,1.4853642121159971,14.0,12.0,4.0
516,0.0005936716995083216,1.1412832233028793,1.0634195873708265,28.0,19.0,4.0
517,0.0,1.1879966320245654,0.9729851399556658,12.0,11.0,2.0
518,0.0001391413515704408,1.1686066668395418,1.1852844631007438,20.0,17.0,4.0
519,0.0038746561500837737,1.1642036522972927,1.0406084176147141,18.0,13.0,3.0
520,0.005612717254290694,1.159506647885237,1.1308907495625382,20.0,13.0,3.0
521,0.003363017980009313,1.1072260645118095,1.442472104186345,19.0,17.0,3.0
522,0.0017561978078124974,1.188710201674379,0.9936274401476705,24.0,18.0,2.0
523,0.0038435420024714906,1.1930119703095348,1.041843820965712,19.0,14.0,3.0
524,0.00042965652961248244,1.156254730235232,0.9510060205006019,28.0,19.0,2.0
525,0.0047282930267144715,1.1944190663034902,0.8641317660973088,14.0,11.0,2.0
526,-3.5872290547782967e-16,1.1535735466565484,0.8768446281523525,18.0,12.0,2.0
527,0.03480165136832874,1.11546362759102,1.0379539430886882,21.0,17.0,3.0
528,0.0010474105690702227,1.179052419688179,1.2730228640762173,13.0,11.0,4.0
529,0.009984753880010853,1.1414511150179238,1.4447573783384413,13.0,12.0,4.0
530,1.6641118334017393e-16,1.1060087102561678,0.9814587203304648,16.0,11.0,2.0
531,0.0006080322054960439,1.145263585603132,1.0336979473496677,24.0,18.0,3.0
532,0.005392291831482227,1.1263622150972894,0.9812089745962087,17.0,16.0,2.0
533,0.0,1.175696139621679,0.9021469986266265,15.0,12.0,2.0
534,0.0050308900759025305,1.14475784127051,1.013094742094331,20.0,17.0,3.0
535,0.015049179300441824,1.1661982467202743,1.1832932079442495,26.0,18.0,3.0
536,0.00790867936049659,1.1984937684265724,1.2776321106952506,26.0,19.0,4.0
537,0.0015598392064774982,1.14896009442044,0.948482976063433,14.0,10.0,2.0
538,0.01023636306907487,1.1449444971047482,1.032441342556507,21.0,19.0,4.0
539,0.022408388444794296,1.193202445603093,1.329394100794526,23.0,18.0,4.0
540,0.001929213866716973,1.1018876490070817,1.0270913740590863,27.0,19.0,3.0
541,0.0,1.1226356683100016,1.060585504758773,16.0,14.0,2.0
542,0.0,1.1959967560696976,0.8461720676354697,23.0,18.0,2.0
543,0.028632461417646755,1.1977235706524285,1.7748285590127706,18.0,13.0,4.0
544,0.015234166583711187,1.101158958996044,1.179216476290385,19.0,16.0,4.0
545,0.0075444805967937205,1.1376044016839075,1.3923238024801148,13.0,10.0,4.0
546,0.005161579223890986,1.1969686265094632,1.1778882496858363,16.0,13.0,3.0
547,0.020628478471942047,1.1081794204820314,1.079525135274832,23.0,15.0,3.0
548,0.010404617758613522,1.1118362891913987,1.595854352410817,22.0,15.0,3.0
549,0.006700280455624762,1.191108752811355,1.4287075859325,18.0,13.0,4.0
550,0.007788770596682375,1.1588712894670714,1.003634361974331,25.0,19.0,3.0
551,0.03502929275663453,1.1253481462649033,1.010738159226568,21.0,14.0,2.0
552,0.00022502904997038858,1.1802277830448815,1.07006495414065,23.0,19.0,4.0
553,0.013675144249276454,1.1777676406467255,1.0002045266811488,13.0,11.0,3.0
554,0.001846112510898929,1.1209399478538806,0.9550634449075086,21.0,19.0,4.0
555,-1.9640842046596543e-16,1.187111963116082,1.3490760822444356,19.0,16.0,4.0
556,0.00565193393443777,1.1253543905366927,1.027878621134329,21.0,15.0,3.0
557,0.007182690892233937,1.1068145352541894,1.3526276219399158,19.0,13.0,4.0
558,0.0002102983117153349,1.1832489891717366,0.9505419671678118,24.0,17.0,2.0
559,0.007436258197604525,1.1539540380594797,0.9147537167977365,20.0,19.0,4.0
560,0.008893927159797848,1.1356887222384642,1.168414070342165,22.0,16.0,3.0
561,1.309492511684469e-16,1.1723698457529814,0.9325270286264469,11.0,10.0,2.0
562,0.016448036433970088,1.1429159847094155,1.1083708597043156,17.0,12.0,3.0
563,1.4484608475494597e-16,1.1391566969087124,0.9482429661305279,17.0,14.0,3.0
564,0.0006945802674517096,1.1288446689522909,2.3789024347208314,21.0,14.0,4.0
565,2.042085043362871e-16,1.1554422597211378,0.9146778085141914,17.0,16.0,3.0
566,2.778416168600084e-16,1.1920190238161457,0.8673671830433526,25.0,19.0,2.0
567,0.002243053479369109,1.1619581304974995,1.2635210836726047,21.0,14.0,4.0
568,0.0,1.1078539323098615,0.9510642857353628,15.0,14.0,2.0
569,0.0,1.161991465453169,1.3919872090411403,16.0,13.0,2.0
570,0.012890806016659637,1.1418746511181133,1.0122795502696635,22.0,19.0,3.0
571,0.013044008557326047,1.113115761991035,1.5960834091789537,22.0,15.0,4.0
572,0.00024634847958161733,1.1863598875758568,0.8511440942631378,21.0,16.0,2.0
573,-1.3562243721624402e-16,1.1964583545489116,1.066118714797079,20.0,19.0,3.0
574,0.018793606577126715,1.1823357241360324,1.4957755542680573,15.0,11.0,4.0
575,0.00013258361055796638,1.1648028404279571,1.122506576252266,17.0,16.0,4.0
576,0.00883159281246196,1.1429303029035,0.962979410252108,15.0,11.0,2.0
577,0.03887564030134913,1.1123435685985483,1.2865881791924432,18.0,17.0,4.0
578,0.000606524634821888,1.182263154714395,1.10461458446427,20.0,16.0,4.0
579,-1.6663847247737523e-16,1.173693596372809,1.1543296165449368,18.0,13.0,2.0
580,-1.2625853578428053e-16,1.1333239731514613,1.1111079062534432,14.0,13.0,2.0
581,0.0,1.1227947055364584,1.0583785651217092,19.0,16.0,2.0
582,0.01101080056838184,1.1656498873751928,1.134254969981478,17.0,13.0,3.0
583,0.02537858169683687,1.1690281251851293,1.131677243501863,24.0,18.0,3.0
584,-1.3669539378562496e-16,1.1537414291884434,0.9890967207610534,15.0,10.0,2.0
585,0.023074172023802252,1.1856806905634136,1.1161402045597628,21.0,15.0,4.0
586,-1.2147330187879198e-16,1.161538456315244,1.524210040037798,28.0,19.0,2.0
587,0.007209029047391178,1.196833679763023,1.1994059627621552,28.0,19.0,4.0
588,0.001506375196363714,1.1994263495498068,1.1231573142087299,26.0,18.0,3.0
589,0.0008883891969014494,1.188946863328917,0.99924481579668,26.0,19.0,3.0
590,-1.9284078203142022e-16,1.1201620418529699,1.0741522379233477,17.0,11.0,3.0
591,0.0013148295001145446,1.1444022373608849,1.2390946083019028,18.0,14.0,3.0
592,0.04140993680253832,1.1251990384872228,1.2121733444453968,18.0,14.0,4.0
593,0.0006495764846079931,1.1290478697411597,1.4653154397500843,25.0,19.0,4.0
594,0.0035626911889255013,1.148766656349221,0.9848627645374016,26.0,19.0,3.0
595,0.047740160759726195,1.138722104754038,1.0089678379970093,12.0,10.0,3.0
596,0.03155819165156741,1.148551039033787,0.9375392297692633,22.0,15.0,3.0
597,0.01817263316990172,1.1681880939219225,1.480040815762596,14.0,10.0,3.0
598,0.0,1.1628257581895902,0.9750878906062725,19.0,14.0,3.0
599,0.004323137305760148,1.194884410376388,1.2079794333352103,25.0,17.0,4.0
600,0.012798202249464097,1.1407232305958495,0.9986708782888276,13.0,10.0,3.0
601,0.04963306932238088,1.1519490166551412,0.9177264750133248,21.0,15.0,2.0
602,1.415355524981183e-16,1.1760764918621283,0.9684516602466483,26.0,19.0,2.0
603,1.688146210203822e-16,1.1651674660138265,1.1009768342729247,20.0,18.0,4.0
604,0.0038359606853991205,1.1842549012843484,1.1509451779882107,27.0,18.0,4.0
605,0.021310539083992077,1.1235741606240255,1.577443169286446,23.0,19.0,4.0
606,0.010562795872777694,1.1152483427092363,0.9597120672894986,18.0,17.0,4.0
607,0.0001806857957001372,1.162118514336022,0.9883855672405675,23.0,17.0,2.0
608,-4.803496871888931e-16,1.186194440483471,0.9081691252476076,22.0,18.0,3.0
609,0.00015938619518944834,1.111025547256718,1.2071242501329162,19.0,15.0,2.0
610,0.005060025138785935,1.1690430344759906,0.9340597841701468,17.0,14.0,3.0
611,0.030593056720396167,1.1181546898667074,1.1797067505357277,20.0,14.0,3.0
612,0.00861991967220435,1.1576907433104562,0.9168216011385963,26.0,19.0,4.0
613,-1.5037843729733572e-16,1.1783600545230062,0.8680950964072296,29.0,19.0,2.0
614,0.002653491243006575,1.1532759795751972,1.0341537583198772,20.0,16.0,3.0
615,0.06381273115408041,1.1477281325596527,1.0908544147172305,12.0,10.0,4.0
616,0.003763310246472526,1.1470680843708794,1.2196806244892269,23.0,19.0,3.0
617,0.008437278271736575,1.160555890286171,1.0199923484341948,26.0,19.0,3.0
618,0.00044248173865664474,1.1225104739955651,1.0715822057169815,14.0,13.0,3.0
619,3.0692803716521936e-16,1.1489874522143426,0.9017952456917793,16.0,15.0,2.0
620,0.009515283189890872,1.139913208903363,1.3786637208355013,19.0,17.0,4.0
621,0.0006975218280667306,1.1347681728632484,1.0276600977690709,21.0,15.0,2.0
622,0.0162136815397778,1.1957644101951859,1.1407132794294181,14.0,11.0,4.0
623,0.07342873549410465,1.1884168704685911,1.5516094443864163,15.0,13.0,4.0
624,0.03276657011979353,1.1814728916040222,1.776590160932516,18.0,17.0,4.0
625,0.002908105331971492,1.1414771973053328,1.214939540666794,23.0,19.0,4.0
626,0.0,1.176524228433057,0.8681777363805357,21.0,17.0,2.0
627,0.020677339913714066,1.1402805287826805,0.9024413784377363,27.0,19.0,3.0
628,2.161120053361247e-16,1.1774309752286254,1.126200966908049,17.0,15.0,3.0
629,0.004943165039609888,1.1601224949357865,1.0063796042080697,16.0,12.0,4.0
630,0.0005589766382689464,1.1385986870142952,1.075308790592398,18.0,16.0,4.0
631,0.036838170435379576,1.183962410718602,1.3492125088123528,14.0,11.0,4.0
632,0.0,1.1816384416151293,0.8806462122807507,19.0,17.0,2.0
633,0.008051551326051782,1.1420062816151026,0.9483866640051511,21.0,17.0,4.0
634,0.0005131329906856041,1.1478351862931357,0.9069769226837283,11.0,10.0,2.0
635,0.0,1.1965543049624867,1.1032362111356508,15.0,13.0,3.0
636,0.007896607640548043,1.1437367192800736,1.1090407354667782,20.0,18.0,3.0
637,0.0006863158912944669,1.1131953196462896,0.9329136385696539,19.0,14.0,2.0
638,2.6514760939693912e-16,1.193928986198738,1.0653767338231606,14.0,10.0,2.0
639,0.00036930136488645893,1.1261377955730343,1.1608189855150768,21.0,16.0,4.0
640,0.00397404128615087,1.185283552602074,1.2450541426666542,19.0,16.0,4.0
641,-1.793263302646313e-16,1.1765630146818982,1.142167773529275,20.0,15.0,3.0
642,0.024453759310404194,1.1257197251048192,1.1840951092239616,17.0,12.0,4.0
643,0.03510042957352407,1.1677752874983363,1.1239471325195667,16.0,15.0,2.0
644,0.03115469485275203,1.1027160107137128,1.1484538391091526,23.0,16.0,4.0
645,0.04854799341542438,1.158080038825761,0.9950363369949158,15.0,12.0,2.0
646,0.010162040907715256,1.1353051653434887,0.8827144610545226,18.0,14.0,3.0
647,0.0017609855492252224,1.115795700055799,1.0962810802439609,15.0,14.0,3.0
648,0.016927456085304538,1.11564948279585,1.096951016160765,15.0,10.0,3.0
649,0.023576646362015487,1.1133367357685895,1.0892360806803787,28.0,19.0,4.0
650,0.0012902174714270347,1.1023659458789457,1.0783782363647725,12.0,11.0,3.0
651,0.0028786534176028747,1.1328350235898828,0.9831635021153831,23.0,18.0,3.0
652,0.00128848101029041,1.1540166242331695,1.4182044786108017,24.0,19.0,4.0
653,0.0023154091024451696,1.1835501676259896,0.9705833684853012,21.0,14.0,2.0
654,0.06370441437916739,1.1922138057569307,1.8055780828714243,14.0,10.0,4.0
655,0.005519700601016464,1.1800672234990608,1.5624670655135988,18.0,15.0,4.0
656,0.0003886935542978832,1.1980381379839,1.06335279662447,16.0,11.0,3.0
657,0.0,1.1335969777126156,1.1672485082949506,12.0,11.0,2.0
658,1.1543882807085448e-16,1.1970723400886902,0.8430833522589142,25.0,17.0,2.0
659,0.0,1.1544063669452547,1.190407331824495,21.0,15.0,2.0
660,0.031151054223408935,1.1553994536780343,1.0326907987088076,11.0,10.0,4.0
661,0.013138252444264828,1.121412319091422,1.4324339166054052,14.0,11.0,4.0
662,0.04341749234749916,1.1136921331604615,1.2205402510760675,18.0,15.0,4.0
663,0.015975952556638882,1.1754759702637583,1.136441357765965,19.0,14.0,4.0
664,0.001621228971990036,1.1206745127624385,1.0313564298970883,27.0,18.0,2.0
665,0.0,1.145607069732253,1.0425056436194853,16.0,15.0,2.0
666,0.06455591262108053,1.1471620804904252,1.050704654180073,13.0,11.0,4.0
667,0.0,1.1444754193301658,0.9143421157134363,12.0,10.0,2.0
668,0.0,1.1058648675310085,0.9307062494159525,23.0,18.0,2.0
669,0.0017807955336473394,1.1979257589416472,1.2585574718979249,11.0,10.0,3.0
670,0.000976588354551536,1.1825969069720939,0.9269972684975645,22.0,18.0,2.0
671,0.0006259062727814742,1.19822328421041,1.0719763676043954,19.0,18.0,3.0
672,0.043298341891777704,1.160215130977536,1.095903331715445,21.0,15.0,4.0
673,0.009254762261368333,1.1328363838601365,1.4676264686111036,26.0,18.0,3.0
674,0.0,1.1886254984887445,0.85063140508649,19.0,13.0,2.0
675,0.0010851075280985908,1.1243582332316973,1.4114684402890214,19.0,15.0,3.0
676,4.6037691740645745e-06,1.1450988145258008,1.1687344521622065,19.0,14.0,2.0
677,1.9390133734649774e-05,1.1678287865257182,1.2047960652932028,23.0,17.0,2.0
678,0.007187217759293923,1.1204923182238313,1.2176261897826781,16.0,14.0,3.0
679,0.004889586320940016,1.1347982052820764,1.0353987426487905,14.0,13.0,4.0
